c,d,n,k,r,gen_time,solve_time,valid,sel_len
4,4,50,8,4,0.05656529700000057,0.010978689999999958,Y,408
4,4,50,8,4,0.057837049999999834,0.012256057000000098,Y,410
4,4,50,8,4,0.05735232500000009,0.008297944999997142,Y,420
4,4,50,8,4,0.056124293999999963,0.011103519999998923,Y,402
4,4,50,8,4,0.05620490699999792,0.011809541000001644,Y,409
4,4,50,8,4,0.05595312299999833,0.012043351000002644,Y,403
4,4,50,8,4,0.05642449600000177,0.010565075999998896,Y,407
4,4,50,8,4,0.05656420700000098,0.010048268999998555,Y,420
4,4,50,8,4,0.05683248000000418,0.011597553999997956,Y,417
4,4,50,8,4,0.05663486900000336,0.00868537299999872,Y,417
3,2,50,8,4,0.030349696999998343,0.03930951399999927,Y,164
3,2,50,8,4,0.030526776999998617,0.04290253799999988,Y,166
3,2,50,8,4,0.030411625999995806,0.04021367300000023,Y,165
3,2,50,8,4,0.03028285299999922,0.03966125499999862,Y,166
3,2,50,8,4,0.03043979399999941,0.030594488000001974,Y,170
3,2,50,8,4,0.030077436999999208,0.04524882999999846,Y,160
3,2,50,8,4,0.030620194000004375,0.028265401999995277,Y,175
3,2,50,8,4,0.030338092000000927,0.03226435599999533,Y,167
3,2,50,8,4,0.030480364999998955,0.03196731599999936,Y,168
3,2,50,8,4,0.030376922000002082,0.04306885899999813,Y,167
2,3,50,8,4,0.039402017999996986,0.10366080300000036,Y,187
2,3,50,8,4,0.04083965599999928,0.06802417700000163,Y,184
2,3,50,8,4,0.03926132499999824,0.0885352889999993,Y,181
2,3,50,8,4,0.03971103199999959,0.055832509999998337,Y,185
2,3,50,8,4,0.039338710000002663,0.08510628699999856,Y,183
2,3,50,8,4,0.039338404999998744,0.09778763999999995,Y,184
2,3,50,8,4,0.039673336999999975,0.10260247599999772,Y,186
2,3,50,8,4,0.03947395200000159,0.09329001999999775,Y,182
2,3,50,8,4,0.03949872899999818,0.08067177300000239,Y,185
2,3,50,8,4,0.03950326000000004,0.08380513100000186,Y,183
2,2,50,8,4,0.02908477800000142,0.11487877400000457,Y,126
2,2,50,8,4,0.028931726999999796,0.16331729100000203,Y,122
2,2,50,8,4,0.029003248999998732,0.19115680700000226,Y,122
2,2,50,8,4,0.029271955999998767,0.17134923300000082,Y,124
2,2,50,8,4,0.0289798310000009,0.1629602090000013,Y,124
2,2,50,8,4,0.029049325999999098,0.11653046900000064,Y,126
2,2,50,8,4,0.028735111999999674,0.18419031099999827,Y,121
2,2,50,8,4,0.028822892000000877,0.1954835509999988,Y,121
2,2,50,8,4,0.029023927000000782,0.17425337399999918,Y,120
2,2,50,8,4,0.029018751000002396,0.1608968759999989,Y,125
12,12,60,8,4,0.26028208399999997,0.012542916999997544,Y,2233
12,12,60,8,4,0.26343964900000216,0.015097293000000178,Y,2249
12,12,60,8,4,0.2603682670000005,0.016714069999999026,Y,2247
12,12,60,8,4,0.26070582000000186,0.017940955000000258,Y,2219
12,12,60,8,4,0.261341318999996,0.01471636500000173,Y,2249
12,12,60,8,4,0.26136881100000053,0.01380684999999815,Y,2241
12,12,60,8,4,0.26157046699999853,0.014360045000000099,Y,2261
12,12,60,8,4,0.26056298099999964,0.013125260999999,Y,2215
12,12,60,8,4,0.2616804170000009,0.017901644000001937,Y,2235
12,12,60,8,4,0.26128264900000175,0.015192602000002609,Y,2232
12,8,60,8,4,0.1738654610000019,0.014070952000000858,Y,1465
12,8,60,8,4,0.17573855399999871,0.016063199000001305,Y,1493
12,8,60,8,4,0.17749389599999787,0.01275933300000176,Y,1494
12,8,60,8,4,0.17514336500000027,0.013881777999998235,Y,1487
12,8,60,8,4,0.17465571600000018,0.013405334000001545,Y,1463
12,8,60,8,4,0.17420833699999605,0.013123799999998909,Y,1464
12,8,60,8,4,0.17452255499999936,0.01646470300000047,Y,1476
12,8,60,8,4,0.17702244700000236,0.017012384999997465,Y,1492
12,8,60,8,4,0.17465765899999752,0.01609523199999785,Y,1472
12,8,60,8,4,0.17503259900000145,0.013239651999999325,Y,1482
12,4,60,8,4,0.09389454799999797,0.014365211000004763,Y,761
12,4,60,8,4,0.09406470999999783,0.01585895500000234,Y,767
12,4,60,8,4,0.09438803799999818,0.0125674449999984,Y,772
12,4,60,8,4,0.09455038999999843,0.013249027000000524,Y,765
12,4,60,8,4,0.09441187399999507,0.01649447200000509,Y,768
12,4,60,8,4,0.09404322399999998,0.013406650000000297,Y,758
12,4,60,8,4,0.09365064599999684,0.012603071000004462,Y,757
12,4,60,8,4,0.09334131299999981,0.014697922000003416,Y,751
12,4,60,8,4,0.09352953299999811,0.015302199000000627,Y,757
12,4,60,8,4,0.09442495700000109,0.0178633730000044,Y,772
8,8,60,8,4,0.16896494299999887,0.015427057000000133,Y,1290
8,8,60,8,4,0.166494857,0.015783305999999442,Y,1274
8,8,60,8,4,0.16594906600000314,0.018500870000000447,Y,1268
8,8,60,8,4,0.16772964799999812,0.016335680999997493,Y,1301
8,8,60,8,4,0.16749648200000422,0.01741072000000088,Y,1299
8,8,60,8,4,0.16721884600000436,0.01967528200000146,Y,1281
8,8,60,8,4,0.16754436500000125,0.013661985000002375,Y,1300
8,8,60,8,4,0.16740200499999958,0.016912401999999105,Y,1288
8,8,60,8,4,0.16733347199999926,0.018833688000000848,Y,1305
8,8,60,8,4,0.16954418499999946,0.016912507000000687,Y,1307
8,4,60,8,4,0.0896414989999954,0.01349847599999876,Y,664
8,4,60,8,4,0.09080948499999764,0.015545513000002842,Y,679
8,4,60,8,4,0.09018060400000039,0.016852192999994742,Y,672
8,4,60,8,4,0.09038015999999871,0.019180560000002345,Y,672
8,4,60,8,4,0.08967323600000299,0.02065975000000364,Y,660
8,4,60,8,4,0.09007286999999664,0.01564902199999807,Y,669
8,4,60,8,4,0.09090262200000154,0.014346356999997312,Y,672
8,4,60,8,4,0.08991729099999901,0.01686336399999888,Y,660
8,4,60,8,4,0.0893047849999995,0.017516080999996575,Y,659
8,4,60,8,4,0.089444254,0.018916682000000407,Y,659
4,4,60,8,4,0.08114479299999999,0.024731495000001047,Y,462
4,4,60,8,4,0.0818720959999979,0.027714403000000942,Y,459
4,4,60,8,4,0.08045242400000063,0.024217324000005647,Y,455
4,4,60,8,4,0.0811346379999982,0.021295764000001327,Y,459
4,4,60,8,4,0.08351138999999463,0.02478183399999878,Y,456
4,4,60,8,4,0.081475575999999,0.021196039999999527,Y,473
4,4,60,8,4,0.08070866199999926,0.023671587999999133,Y,463
4,4,60,8,4,0.0817605669999999,0.025202526999994035,Y,469
4,4,60,8,4,0.08056226100000075,0.019933151000000038,Y,452
4,4,60,8,4,0.08132654399999595,0.024149558000001292,Y,464
3,2,60,8,4,0.044582334000004664,0.08908580399999977,Y,196
3,2,60,8,4,0.045096277999999046,0.08576088700000284,Y,198
3,2,60,8,4,0.045062745999999265,0.08580265500000195,Y,198
3,2,60,8,4,0.045158402999998515,0.08380804600000147,Y,205
3,2,60,8,4,0.04510208800000015,0.07215058799999952,Y,202
3,2,60,8,4,0.04486508400000133,0.06949287800000192,Y,193
3,2,60,8,4,0.04483504499999569,0.0888715160000011,Y,199
3,2,60,8,4,0.045038794000003435,0.08985210799999876,Y,200
3,2,60,8,4,0.04505805199999813,0.0671703490000013,Y,201
3,2,60,8,4,0.044657373999999805,0.08247921499999933,Y,198
2,3,60,8,4,0.05847766999999848,0.340785769,Y,202
2,3,60,8,4,0.05763987499999246,0.2406382869999959,Y,205
2,3,60,8,4,0.057166505000004975,0.27102252200000265,Y,204
2,3,60,8,4,0.05735012499999925,0.32594576100000694,Y,204
2,3,60,8,4,0.05727300499999899,0.26899301699999967,Y,202
2,3,60,8,4,0.05736031899999716,0.2812963380000042,Y,202
2,3,60,8,4,0.05735048300000045,0.2994761100000005,Y,205
2,3,60,8,4,0.057419934999998645,0.22334138499999767,Y,206
2,3,60,8,4,0.05744493299999931,0.35537938399999547,Y,203
2,3,60,8,4,0.05742075199999874,0.2451506209999934,Y,207
2,2,60,8,4,0.04325381299999975,0.5051649359999928,Y,142
2,2,60,8,4,0.04270630200000625,0.3763150069999952,Y,142
2,2,60,8,4,0.042583143999998185,0.5333284510000027,Y,138
2,2,60,8,4,0.04275767200000047,0.655590011000001,Y,142
2,2,60,8,4,0.042653486999995494,0.488243089000008,Y,141
2,2,60,8,4,0.04278679299999766,0.418437621999999,Y,140
2,2,60,8,4,0.04280403799999988,0.5035903089999962,Y,142
2,2,60,8,4,0.04417378000000838,0.47783307299999933,Y,142
2,2,60,8,4,0.0428223879999976,0.5127913139999976,Y,140
2,2,60,8,4,0.04265311700000041,0.4296731349999945,Y,141
12,12,70,9,5,0.3588067469999956,0.030873538000001588,Y,2646
12,12,70,9,5,0.35799670899999825,0.0373129849999998,Y,2625
12,12,70,9,5,0.35951728799999927,0.033816749000010304,Y,2674
12,12,70,9,5,0.35847327400000495,0.03764880100000312,Y,2632
12,12,70,9,5,0.3588795750000031,0.026302099000005796,Y,2653
12,12,70,9,5,0.3606202600000046,0.03246029900000735,Y,2653
12,12,70,9,5,0.3576053150000007,0.03488826099999898,Y,2634
12,12,70,9,5,0.35848524299999696,0.03834319999999991,Y,2645
12,12,70,9,5,0.36019168800000045,0.03218231600000365,Y,2683
12,12,70,9,5,0.35994731200000274,0.03610061000000542,Y,2641
12,8,70,9,5,0.24119081499999595,0.032173656999994193,Y,1753
12,8,70,9,5,0.24259971800000102,0.03920604399999661,Y,1746
12,8,70,9,5,0.24137309800000395,0.024692084000001557,Y,1756
12,8,70,9,5,0.2406655289999975,0.03588148899999766,Y,1723
12,8,70,9,5,0.24040759199999684,0.028955933000005984,Y,1750
12,8,70,9,5,0.24440689400000082,0.03240676699999767,Y,1801
12,8,70,9,5,0.2411187969999986,0.03256196100000608,Y,1752
12,8,70,9,5,0.2431592459999976,0.03197473400000206,Y,1776
12,8,70,9,5,0.24201039999999807,0.03179309600000124,Y,1772
12,8,70,9,5,0.2432548289999943,0.0360688840000023,Y,1751
12,4,70,9,5,0.12587455199999908,0.030961616999995556,Y,877
12,4,70,9,5,0.12633864899999736,0.043265591999997355,Y,873
12,4,70,9,5,0.1283210129999972,0.0276764319999927,Y,897
12,4,70,9,5,0.12619562900000147,0.02453108499999246,Y,881
12,4,70,9,5,0.12687074499999795,0.02879785400000401,Y,891
12,4,70,9,5,0.12606083400000045,0.03152179700000346,Y,867
12,4,70,9,5,0.12477682999999473,0.05045151000000203,Y,859
12,4,70,9,5,0.12744832499999603,0.025627784999997516,Y,892
12,4,70,9,5,0.1254994339999982,0.03044097600000839,Y,872
12,4,70,9,5,0.12778820599999818,0.031842021000002774,Y,893
8,8,70,9,5,0.22836846799999933,0.039244619999998065,Y,1497
8,8,70,9,5,0.2305916979999978,0.04288164899999458,Y,1533
8,8,70,9,5,0.2300004720000075,0.03073444599999675,Y,1525
8,8,70,9,5,0.23100980299999918,0.04942217199999277,Y,1530
8,8,70,9,5,0.23001216299999783,0.03384286499999689,Y,1538
8,8,70,9,5,0.2334254499999986,0.03629681199998913,Y,1543
8,8,70,9,5,0.23105478400000123,0.03244708799999785,Y,1540
8,8,70,9,5,0.2332954510000036,0.03153160000000099,Y,1544
8,8,70,9,5,0.22972195400000572,0.03334691899999598,Y,1523
8,8,70,9,5,0.23134838800000068,0.026706840000002785,Y,1536
8,4,70,9,5,0.12087156099999419,0.047527418000001376,Y,772
8,4,70,9,5,0.12106016899999616,0.03667006099999526,Y,774
8,4,70,9,5,0.12068974900000029,0.03788879199999684,Y,766
8,4,70,9,5,0.1197503409999996,0.04351221400000327,Y,752
8,4,70,9,5,0.12249169100000046,0.04313544599999375,Y,771
8,4,70,9,5,0.12158176199999104,0.056986189999996384,Y,785
8,4,70,9,5,0.1206245079999988,0.04034867200000036,Y,745
8,4,70,9,5,0.12224144900000766,0.032789133999997944,Y,786
8,4,70,9,5,0.11994304700000669,0.029718853999995076,Y,747
8,4,70,9,5,0.12103824399999752,0.05164770599999713,Y,765
4,4,70,9,5,0.10878673799999916,0.0697745249999997,Y,532
4,4,70,9,5,0.1108733150000063,0.07198667600000164,Y,530
4,4,70,9,5,0.10947520900000285,0.05077005300000792,Y,525
4,4,70,9,5,0.10902597999999841,0.06226374899999598,Y,530
4,4,70,9,5,0.10839009899999752,0.05300685699999974,Y,515
4,4,70,9,5,0.10984387099999537,0.07607198600000231,Y,528
4,4,70,9,5,0.1090551650000009,0.06024673699999994,Y,521
4,4,70,9,5,0.11033163099999399,0.08785935199999528,Y,519
4,4,70,9,5,0.10946277600000798,0.057181395000000634,Y,528
4,4,70,9,5,0.10943268400000505,0.06276957800000105,Y,526
3,2,70,9,5,0.060326824999997086,0.6672632990000054,Y,225
3,2,70,9,5,0.06012649800000247,0.3915001250000003,Y,226
3,2,70,9,5,0.059941778000002444,0.5029777839999952,Y,223
3,2,70,9,5,0.06003754799999683,0.6247975989999972,Y,225
3,2,70,9,5,0.05989495999999406,0.5823912419999999,Y,228
3,2,70,9,5,0.06000827300000111,0.47343873700000216,Y,224
3,2,70,9,5,0.06048293700000329,0.7293807010000037,Y,226
3,2,70,9,5,0.05977946400000178,0.6173231580000049,Y,226
3,2,70,9,5,0.06004961800000075,0.5078477960000001,Y,229
3,2,70,9,5,0.06075751899999915,0.43986556800000187,Y,223
2,3,70,9,5,0.07795362499999925,1.8352633419999904,Y,231
2,3,70,9,5,0.07629613200001018,1.8727574469999908,Y,229
2,3,70,9,5,0.07638803499999369,2.654092614999996,Y,225
2,3,70,9,5,0.07677514099999883,2.236891261999986,Y,230
2,3,70,9,5,0.07612535900000239,2.280736962000006,Y,228
2,3,70,9,5,0.07673732399999267,1.7561217330000005,Y,233
2,3,70,9,5,0.07652375300000358,1.7541982600000097,Y,229
2,3,70,9,5,0.07638863699999376,1.7382252450000095,Y,230
2,3,70,9,5,0.07651466300001175,2.354657451999998,Y,230
2,3,70,9,5,0.07662289500001407,2.208355893000004,Y,227
2,2,70,9,5,0.05655346199999656,5.248882069000004,Y,158
2,2,70,9,5,0.056879160000008255,5.98671897600002,Y,158
2,2,70,9,5,0.05850630499999454,5.475586211000007,Y,158
2,2,70,9,5,0.05697358399999075,4.3094471010000035,Y,160
2,2,70,9,5,0.05717494999998962,3.343076143999994,Y,158
2,2,70,9,5,0.05697157600000935,5.4477229450000095,Y,158
2,2,70,9,5,0.056609000999998216,5.773097428,Y,157
2,2,70,9,5,0.057077120000016635,4.594574994999988,Y,159
2,2,70,9,5,0.056921239000004675,4.034673792000007,Y,161
2,2,70,9,5,0.056994627999998215,3.2343311549999925,Y,161
12,12,80,9,5,0.47625218100000666,0.042729917000002615,Y,2992
12,12,80,9,5,0.47893040799999653,0.044061214999999265,Y,2993
12,12,80,9,5,0.4739947040000061,0.05630973099999892,Y,2954
12,12,80,9,5,0.47547846000000504,0.03244309600003703,Y,3001
12,12,80,9,5,0.47519700700001977,0.03046283300000141,Y,3007
12,12,80,9,5,0.47554676800001516,0.033096450000016375,Y,3005
12,12,80,9,5,0.47501285399999915,0.03986296100001141,Y,3013
12,12,80,9,5,0.4790893799999765,0.030694236000016417,Y,3019
12,12,80,9,5,0.4742628519999812,0.03349646800000983,Y,3014
12,12,80,9,5,0.47384424300000205,0.03363504300000386,Y,2989
12,8,80,9,5,0.3259254889999852,0.031119451000023446,Y,2029
12,8,80,9,5,0.32843030899999803,0.03342832499998849,Y,2062
12,8,80,9,5,0.32665208000000234,0.04578080699999987,Y,2034
12,8,80,9,5,0.3304872080000223,0.05381921900001885,Y,2050
12,8,80,9,5,0.3253255789999798,0.033512620999999854,Y,2031
12,8,80,9,5,0.3271140229999787,0.0532692959999963,Y,2046
12,8,80,9,5,0.325799988,0.048732563000015716,Y,2028
12,8,80,9,5,0.3270103280000001,0.02341453899998669,Y,2041
12,8,80,9,5,0.32589067400002136,0.04315844100000277,Y,2046
12,8,80,9,5,0.32943570599999816,0.03739046599997664,Y,2045
12,4,80,9,5,0.1684399140000039,0.03378974799997536,Y,1009
12,4,80,9,5,0.1680811409999876,0.04120640099998241,Y,1007
12,4,80,9,5,0.16826938700000937,0.03917321399998741,Y,1006
12,4,80,9,5,0.16854137499998956,0.02903631600000267,Y,1002
12,4,80,9,5,0.16811460399998168,0.04543399299998896,Y,1009
12,4,80,9,5,0.16974520900001266,0.034046319000026415,Y,1022
12,4,80,9,5,0.16829789599998435,0.0314219760000185,Y,1021
12,4,80,9,5,0.16932334899999546,0.02675558800001454,Y,1027
12,4,80,9,5,0.16917904199999612,0.03418072899998492,Y,1017
12,4,80,9,5,0.16850317399999426,0.03309505999999374,Y,1013
8,8,80,9,5,0.3118401910000159,0.045872362000011435,Y,1786
8,8,80,9,5,0.3117704880000076,0.03295586900000558,Y,1745
8,8,80,9,5,0.3091321920000212,0.04637641299999018,Y,1737
8,8,80,9,5,0.31102185699998586,0.02965796300003376,Y,1759
8,8,80,9,5,0.30984695699999065,0.03715333699997814,Y,1747
8,8,80,9,5,0.31159123599999816,0.04229429099999038,Y,1734
8,8,80,9,5,0.3095424699999967,0.035776311000006444,Y,1731
8,8,80,9,5,0.30932870100002674,0.04902399799999557,Y,1726
8,8,80,9,5,0.3097506740000142,0.06280116499999622,Y,1727
8,8,80,9,5,0.3111159299999997,0.041148441000018465,Y,1733
8,4,80,9,5,0.1621546290000424,0.04984664799999905,Y,886
8,4,80,9,5,0.1612169050000034,0.0448938120000264,Y,876
8,4,80,9,5,0.16296278500001904,0.049291435999975874,Y,874
8,4,80,9,5,0.16130063499997505,0.03234664500001827,Y,871
8,4,80,9,5,0.16128014899999243,0.05354380700001116,Y,878
8,4,80,9,5,0.161147131000007,0.04662473599998407,Y,871
8,4,80,9,5,0.1607042809999939,0.05146513699997968,Y,877
8,4,80,9,5,0.16187311699997053,0.04010661400002391,Y,883
8,4,80,9,5,0.16070849700000167,0.044898762000002534,Y,865
8,4,80,9,5,0.16093457099998432,0.04308254400001488,Y,862
4,4,80,9,5,0.14544417399997656,0.110658672999989,Y,595
4,4,80,9,5,0.146160038000005,0.06638173400000369,Y,584
4,4,80,9,5,0.14495647399999712,0.06846741599997586,Y,589
4,4,80,9,5,0.14447821099997782,0.13981494600000133,Y,586
4,4,80,9,5,0.14447709199998826,0.19799770500003433,Y,579
4,4,80,9,5,0.14450805500001707,0.14052939799998398,Y,580
4,4,80,9,5,0.1439179229999752,0.13094333099999744,Y,571
4,4,80,9,5,0.14419598099996733,0.119244832000021,Y,577
4,4,80,9,5,0.14458210099999746,0.1085295659999872,Y,580
4,4,80,9,5,0.14455773400001704,0.13714031799997883,Y,576
3,2,80,9,5,0.07640716200000952,1.4230027179999922,Y,236
3,2,80,9,5,0.07467625099999964,1.2687892280000028,Y,234
3,2,80,9,5,0.07459046599998942,1.4182965720000027,Y,230
3,2,80,9,5,0.07450287000000344,1.764192740000027,Y,228
3,2,80,9,5,0.07444134100001065,1.6998886109999773,Y,230
3,2,80,9,5,0.07448884300001168,1.4537974330000054,Y,232
3,2,80,9,5,0.07455414099999302,1.4416620460000047,Y,231
3,2,80,9,5,0.07429546599999526,1.9021102359999702,Y,229
3,2,80,9,5,0.07454738600003452,1.3384909119999975,Y,230
3,2,80,9,5,0.0745964900000331,1.1460487150000063,Y,232
2,3,80,9,5,0.10215494400003422,6.521534193999997,Y,251
2,3,80,9,5,0.10413082099998405,5.566582527999969,Y,249
2,3,80,9,5,0.10252878600002191,3.7809647519999885,Y,250
2,3,80,9,5,0.10195568800000387,5.785760355999997,Y,249
2,3,80,9,5,0.1024040629999945,5.814240196000014,Y,249
2,3,80,9,5,0.10262890500001731,5.778799300999992,Y,249
2,3,80,9,5,0.1024443539999993,3.566780434000009,Y,251
2,3,80,9,5,0.10264402600000722,6.160174038000008,Y,250
2,3,80,9,5,0.10357061199999862,5.238085933999997,Y,251
2,3,80,9,5,0.10209032800000273,6.058477097000036,Y,250
2,2,80,9,5,0.07084041800001728,15.002768730999975,Y,161
2,2,80,9,5,0.07291165600000227,22.884062852000028,Y,158
2,2,80,9,5,0.07101531799997929,12.427520900000047,Y,160
2,2,80,9,5,0.07114634000004116,13.909481927000002,Y,162
2,2,80,9,5,0.07121332200000552,9.066389741999956,Y,162
2,2,80,9,5,0.07149878599994963,23.75515242900002,Y,159
2,2,80,9,5,0.07082940800006554,12.636992488999965,Y,160
2,2,80,9,5,0.07087103299994624,21.386080275999973,Y,159
2,2,80,9,5,0.07095445199996675,11.139231178000045,Y,161
2,2,80,9,5,0.07100290599998971,13.439438737999978,Y,161
12,12,90,10,5,0.9125819760000695,0.056692138000073555,Y,3404
12,12,90,10,5,0.9153745209999897,0.06758957499999951,Y,3452
12,12,90,10,5,0.9114755909999985,0.046692178000000695,Y,3440
12,12,90,10,5,0.9112330649999762,0.05055185899999515,Y,3404
12,12,90,10,5,0.9096495759999925,0.06673577099996919,Y,3448
12,12,90,10,5,0.9137483979999956,0.05929830200000197,Y,3435
12,12,90,10,5,0.9079996410000035,0.05928074199994171,Y,3414
12,12,90,10,5,0.9212498380000511,0.06867816799996262,Y,3468
12,12,90,10,5,0.9135006670000507,0.059618279999938295,Y,3458
12,12,90,10,5,0.9171540060000325,0.05617685600003597,Y,3433
12,8,90,10,5,0.6165801879999435,0.060479356999962874,Y,2315
12,8,90,10,5,0.6143375400000082,0.0607226869999522,Y,2276
12,8,90,10,5,0.6125004689999969,0.05984506300001158,Y,2264
12,8,90,10,5,0.6165507520000801,0.07247920999998314,Y,2279
12,8,90,10,5,0.6174917079999886,0.05207069699997646,Y,2324
12,8,90,10,5,0.6150734160000297,0.061191731000008076,Y,2294
12,8,90,10,5,0.6140721119999739,0.0567958849999286,Y,2304
12,8,90,10,5,0.6158767850000118,0.057072629000060715,Y,2284
12,8,90,10,5,0.6116161869999814,0.05642538199998626,Y,2260
12,8,90,10,5,0.6169985169999563,0.051398757999947975,Y,2295
12,4,90,10,5,0.31852927199997794,0.055195006000019475,Y,1154
12,4,90,10,5,0.3204584159999513,0.05889840899999399,Y,1145
12,4,90,10,5,0.3157400680000251,0.05209859299998243,Y,1119
12,4,90,10,5,0.31641501000001426,0.06958155999996052,Y,1122
12,4,90,10,5,0.3158909480000034,0.05812420199998769,Y,1131
12,4,90,10,5,0.3169852879999553,0.06523692600006825,Y,1130
12,4,90,10,5,0.3174790650000432,0.0555326439999817,Y,1147
12,4,90,10,5,0.3210633529999427,0.06898275899999362,Y,1140
12,4,90,10,5,0.3203984000000446,0.06669281699993235,Y,1156
12,4,90,10,5,0.31947054900001604,0.0626608390000456,Y,1140
8,8,90,10,5,0.5875074250000694,0.08179301600000599,Y,1965
8,8,90,10,5,0.5908643929999471,0.07716691100000617,Y,1955
8,8,90,10,5,0.5875777139999059,0.08201387399998339,Y,1967
8,8,90,10,5,0.5868869800000311,0.0799452610000344,Y,1952
8,8,90,10,5,0.587051224999982,0.07258273100001134,Y,1963
8,8,90,10,5,0.5881091769999784,0.06914626499997212,Y,1951
8,8,90,10,5,0.5891893080000727,0.07186541200002239,Y,1959
8,8,90,10,5,0.5865148460000569,0.07920349500005841,Y,1932
8,8,90,10,5,0.5835793650000483,0.08145907700009047,Y,1914
8,8,90,10,5,0.5860726509999381,0.06972397399994179,Y,1928
8,4,90,10,5,0.3028201839999838,0.07671412500002361,Y,957
8,4,90,10,5,0.30275230000000874,0.05927822900002866,Y,966
8,4,90,10,5,0.30347435900006303,0.07368321800004196,Y,983
8,4,90,10,5,0.3054137999999966,0.07495689999996102,Y,970
8,4,90,10,5,0.30385196499997846,0.07353204599996843,Y,961
8,4,90,10,5,0.30351785599998493,0.07688242400007539,Y,978
8,4,90,10,5,0.30286981099999366,0.05669927700006383,Y,971
8,4,90,10,5,0.3022471089999499,0.06914914399993677,Y,965
8,4,90,10,5,0.30176515499999823,0.0808677389999275,Y,961
8,4,90,10,5,0.3031636700000604,0.07336333199998535,Y,952
4,4,90,10,5,0.2718348369999717,0.32787805899999967,Y,642
4,4,90,10,5,0.2719169619999775,0.2250726039999904,Y,655
4,4,90,10,5,0.2710665990000507,0.1874123700000041,Y,642
4,4,90,10,5,0.272986450000019,0.1909084629999711,Y,660
4,4,90,10,5,0.272213024999985,0.15223163299998532,Y,651
4,4,90,10,5,0.27306800799999564,0.18673353500003032,Y,640
4,4,90,10,5,0.2716190179999671,0.16837608000003002,Y,660
4,4,90,10,5,0.27137905199998613,0.13386481899993896,Y,648
4,4,90,10,5,0.2721167360000436,0.21987371800003075,Y,654
4,4,90,10,5,0.27172586599999704,0.1906027419999532,Y,645
3,2,90,10,5,0.14132625000002008,2.107193464999966,Y,259
3,2,90,10,5,0.13953557400003547,2.041046408999989,Y,257
3,2,90,10,5,0.13908923700000742,2.1687023849999605,Y,257
3,2,90,10,5,0.13847469800003864,2.466778350000027,Y,255
3,2,90,10,5,0.1389590069999258,1.9346549709999863,Y,258
3,2,90,10,5,0.13849237100004075,2.0296347140000535,Y,252
3,2,90,10,5,0.13884098599999106,2.537420262000012,Y,256
3,2,90,10,5,0.14038386600003605,2.3560544220000565,Y,256
3,2,90,10,5,0.13940553100002262,2.0028126919999636,Y,257
3,2,90,10,5,0.13887773699991612,2.32827153300002,Y,255
2,3,90,10,5,0.19149389099999325,10.570041013000036,Y,273
2,3,90,10,5,0.19386726900000895,9.396348379000017,Y,276
2,3,90,10,5,0.1943888889999812,8.194773940000061,Y,275
2,3,90,10,5,0.19561402600004385,9.202306431000011,Y,276
2,3,90,10,5,0.1919886490000522,10.437434285000052,Y,275
2,3,90,10,5,0.19228412900002922,9.285943318999955,Y,278
2,3,90,10,5,0.19199851099995158,9.108867532999966,Y,280
2,3,90,10,5,0.19194418600000063,8.564803931000029,Y,278
2,3,90,10,5,0.19400442599999224,8.295810065999945,Y,279
2,3,90,10,5,0.19184358300003623,8.390035995000062,Y,277
2,2,90,10,5,0.132833431999984,31.154564435999987,Y,179
2,2,90,10,5,0.13247460299999148,37.46070221100001,Y,177
2,2,90,10,5,0.13256649000004472,36.80410326100014,Y,178
2,2,90,10,5,0.13235367800007225,30.031111804000034,Y,179
2,2,90,10,5,0.13470359999996617,26.255842055000016,Y,180
2,2,90,10,5,0.13257905599994046,35.09154035599988,Y,179
2,2,90,10,5,0.13209773699998095,31.816753361999986,Y,178
2,2,90,10,5,0.13234264800007622,39.71032930000001,Y,177
2,2,90,10,5,0.13229068599991933,15.356996146000029,Y,178
2,2,90,10,5,0.13243181699999695,28.53178711399994,Y,178
12,12,100,10,5,1.1477115770001092,0.06835931600005551,Y,3771
12,12,100,10,5,1.1479645520000759,0.07065538100005142,Y,3821
12,12,100,10,5,1.1452580379999517,0.07549456099991403,Y,3819
12,12,100,10,5,1.1490343970000367,0.11030961300002673,Y,3826
12,12,100,10,5,1.1442358700001023,0.09216207800011489,Y,3791
12,12,100,10,5,1.154052583000066,0.06618548500011912,Y,3852
12,12,100,10,5,1.146428642999922,0.09196384599999874,Y,3817
12,12,100,10,5,1.1471089019999,0.08401548799997727,Y,3790
12,12,100,10,5,1.1498452849998557,0.07741158299995732,Y,3828
12,12,100,10,5,1.1458587949998673,0.08760516699999243,Y,3788
12,8,100,10,5,0.7688767189998771,0.09257966399991346,Y,2532
12,8,100,10,5,0.772144744000002,0.0784563510001135,Y,2549
12,8,100,10,5,0.7657826530000875,0.07932418899997629,Y,2507
12,8,100,10,5,0.767798743999947,0.09766133300001911,Y,2529
12,8,100,10,5,0.7672063910000588,0.08265943200001402,Y,2501
12,8,100,10,5,0.7721582860000353,0.08389069500003643,Y,2518
12,8,100,10,5,0.7684844260001,0.0770901479999111,Y,2526
12,12,200,15,8,5.047173554,0.944644386999999,Y,7751
12,12,200,15,8,5.041284787000001,0.9437181590000012,Y,7716
12,12,200,15,8,5.023535127999999,0.9233522189999963,Y,7736
12,12,200,15,8,5.024725128999997,0.9549652929999972,Y,7728
