c,d,n,k,r,gen_time,solve_time,valid,sel_len
8,4,50,8,4,0.05168731599999887,0.008854836000001143,Y,564
8,4,50,8,4,0.05171682800000177,0.007783601000001639,Y,567
8,4,50,8,4,0.051256525999999525,0.009039476999999962,Y,546
4,4,50,8,4,0.04777906700000045,0.010012571000000747,Y,409
4,4,50,8,4,0.047256891999998274,0.011372202999998748,Y,400
4,4,50,8,4,0.04900937200000044,0.010221108000001422,Y,413
4,4,50,8,4,0.047512335000000405,0.008241034999999286,Y,404
4,4,50,8,4,0.047531580999999434,0.008297272999998384,Y,412
4,4,50,8,4,0.04761048499999987,0.01166048899999872,Y,404
4,4,50,8,4,0.04733417400000128,0.008655861000001153,Y,398
4,4,50,8,4,0.0477657899999997,0.011854322999999667,Y,411
4,4,50,8,4,0.0473622330000012,0.010383072999998078,Y,404
4,4,50,8,4,0.04792592200000101,0.010204208999999409,Y,414
3,2,50,8,4,0.025891600000001347,0.04233911799999923,Y,166
3,2,50,8,4,0.025911550000001782,0.03724924199999968,Y,165
3,2,50,8,4,0.02593263999999884,0.03360449599999882,Y,171
3,2,50,8,4,0.025892601999998988,0.048900772000001425,Y,172
3,2,50,8,4,0.02602002999999975,0.03927641399999793,Y,174
3,2,50,8,4,0.02614485199999983,0.018455017999999157,Y,177
3,2,50,8,4,0.025645282999999353,0.041848302000000004,Y,164
3,2,50,8,4,0.02566979100000033,0.05103836199999989,Y,165
3,2,50,8,4,0.025879847999998873,0.026334629999999137,Y,168
3,2,50,8,4,0.0256748800000004,0.05232428200000072,Y,165
2,3,50,8,4,0.03337484000000046,0.11263439199999858,Y,182
2,3,50,8,4,0.033578853999999936,0.06979755799999943,Y,189
2,3,50,8,4,0.034867819000000466,0.10357050300000026,Y,184
2,3,50,8,4,0.03336006899999866,0.10398442199999991,Y,182
2,3,50,8,4,0.033645249999999294,0.07994080199999942,Y,188
2,3,50,8,4,0.033348736000000656,0.09115504500000071,Y,184
2,3,50,8,4,0.033620551000000276,0.10254636299999831,Y,185
2,3,50,8,4,0.03363457500000244,0.09860545900000162,Y,190
2,3,50,8,4,0.033436899999998104,0.08464460499999937,Y,181
2,3,50,8,4,0.03334979799999971,0.1268564209999994,Y,183
2,2,50,8,4,0.024566501999997215,0.21137256099999746,Y,123
2,2,50,8,4,0.024372253999999316,0.12224685900000054,Y,124
2,2,50,8,4,0.024203867000000656,0.1715508610000036,Y,118
2,2,50,8,4,0.02435914099999792,0.15906439899999825,Y,124
2,2,50,8,4,0.02441111300000287,0.1637299150000011,Y,122
2,2,50,8,4,0.024314999000001336,0.18241553900000085,Y,124
2,2,50,8,4,0.024474642000001268,0.2553540390000002,Y,123
2,2,50,8,4,0.02428513699999968,0.19584149099999593,Y,123
2,2,50,8,4,0.02433326500000277,0.15775630699999965,Y,122
2,2,50,8,4,0.024395747999999884,0.1962053990000001,Y,124
12,12,60,8,4,0.21794339899999926,0.01973387800000026,Y,2250
12,12,60,8,4,0.21663145300000508,0.013448584000002484,Y,2241
12,12,60,8,4,0.21627593799999545,0.01400843999999779,Y,2219
12,12,60,8,4,0.21576507500000375,0.014168122999997479,Y,2210
12,12,60,8,4,0.21607883900000147,0.016718860000001,Y,2226
12,12,60,8,4,0.2156749069999968,0.017585471000000297,Y,2265
12,12,60,8,4,0.21509943999999948,0.016470651000002334,Y,2255
12,12,60,8,4,0.2166023490000022,0.014423545999999732,Y,2253
12,12,60,8,4,0.21460904400000302,0.013209544999998712,Y,2230
12,12,60,8,4,0.215314008,0.014651059999998495,Y,2195
12,8,60,8,4,0.14533213999999717,0.01272681499999706,Y,1476
12,8,60,8,4,0.14539622999999935,0.015578744999999117,Y,1477
12,8,60,8,4,0.14536499400000125,0.018091157000000635,Y,1509
12,8,60,8,4,0.14452366400000116,0.019721238999999002,Y,1471
12,8,60,8,4,0.14402645499999522,0.014694288000001166,Y,1458
12,8,60,8,4,0.14512744199999617,0.017339036999995727,Y,1484
12,8,60,8,4,0.14365954900000233,0.013969701999997142,Y,1450
12,8,60,8,4,0.14448891500000016,0.014613475999997405,Y,1474
12,8,60,8,4,0.14586487300000073,0.017623767000003454,Y,1474
12,8,60,8,4,0.1450432269999986,0.017743446000000773,Y,1477
12,4,60,8,4,0.0778842969999971,0.013310627999995717,Y,749
12,4,60,8,4,0.07850259299999962,0.013363528000002844,Y,751
12,4,60,8,4,0.07737079199999641,0.012571191000002813,Y,739
12,4,60,8,4,0.07883151699999758,0.013702990999998832,Y,760
12,4,60,8,4,0.07749482399999863,0.011219441000001495,Y,747
12,4,60,8,4,0.07900785800000065,0.015618686999999909,Y,782
12,4,60,8,4,0.07862850699999768,0.014976589999996293,Y,750
12,4,60,8,4,0.07915145999999851,0.012036060999999876,Y,783
12,4,60,8,4,0.07778857899999991,0.013542631000003524,Y,750
12,4,60,8,4,0.07831719600000042,0.017476594999997985,Y,768
8,8,60,8,4,0.13955454199999906,0.017034463000001665,Y,1289
8,8,60,8,4,0.14109376099999693,0.01705395999999837,Y,1308
8,8,60,8,4,0.1397654399999979,0.015579723999998407,Y,1302
8,8,60,8,4,0.1392790890000022,0.014945019999998976,Y,1264
8,8,60,8,4,0.14149729199999683,0.016891858000001037,Y,1313
8,8,60,8,4,0.13994952500000224,0.01798014900000311,Y,1281
8,8,60,8,4,0.13889407699999978,0.015591970999999205,Y,1280
8,8,60,8,4,0.14079221299999745,0.014176702000000319,Y,1301
8,8,60,8,4,0.13964540399999947,0.01873252200000053,Y,1290
8,8,60,8,4,0.13855903800000036,0.014921682000000658,Y,1267
8,4,60,8,4,0.07665562700000095,0.02098778699999926,Y,663
8,4,60,8,4,0.07579561600000062,0.01769828599999812,Y,671
8,4,60,8,4,0.0750983380000001,0.020992940000002847,Y,652
8,4,60,8,4,0.07575552200000146,0.01765072399999923,Y,665
8,4,60,8,4,0.07573748200000097,0.013303910000001196,Y,679
8,4,60,8,4,0.074963431999997,0.01626321000000175,Y,654
8,4,60,8,4,0.075586401999999,0.01522207100000017,Y,660
8,4,60,8,4,0.07575001600000064,0.012937464000000176,Y,657
8,4,60,8,4,0.07502149799999813,0.014209262999997918,Y,658
8,4,60,8,4,0.075354707999999,0.012941659999999189,Y,660
4,4,60,8,4,0.06885034800000156,0.02017262000000386,Y,456
4,4,60,8,4,0.0693839969999992,0.023685327000002587,Y,464
4,4,60,8,4,0.06861890300000084,0.021308488999999042,Y,454
4,4,60,8,4,0.06812162700000002,0.022722100999999384,Y,446
4,4,60,8,4,0.06941725700000134,0.02107386300000158,Y,472
4,4,60,8,4,0.07051346799999791,0.02880383599999803,Y,466
4,4,60,8,4,0.06872806700000211,0.020051199000000963,Y,456
4,4,60,8,4,0.06873041600000107,0.019332869999999502,Y,458
4,4,60,8,4,0.06885965100000391,0.0229045499999998,Y,461
4,4,60,8,4,0.0690513750000008,0.022945498999998648,Y,457
3,2,60,8,4,0.0385656210000036,0.07463493899999918,Y,199
3,2,60,8,4,0.03842916899999693,0.053717284000001086,Y,202
3,2,60,8,4,0.038237665000000476,0.09604905400000163,Y,193
3,2,60,8,4,0.0386579729999994,0.06557061400000208,Y,201
3,2,60,8,4,0.03822167399999543,0.07559754700000099,Y,197
3,2,60,8,4,0.03823803200000242,0.09548918599999823,Y,194
3,2,60,8,4,0.03841524199999924,0.0714218630000012,Y,194
3,2,60,8,4,0.03827151299999798,0.06549950800000204,Y,197
3,2,60,8,4,0.03849963699999748,0.08047822500000024,Y,199
3,2,60,8,4,0.038418176000000415,0.06254001300000311,Y,200
2,3,60,8,4,0.04854218899999907,0.2812549390000001,Y,207
2,3,60,8,4,0.05026344299999863,0.2930922329999994,Y,208
2,3,60,8,4,0.048406487000001164,0.23487165799999943,Y,205
2,3,60,8,4,0.048578796999997564,0.24088370100000134,Y,206
2,3,60,8,4,0.04856646700000411,0.2643864019999995,Y,202
2,3,60,8,4,0.04872836999999919,0.18732815100000266,Y,203
2,3,60,8,4,0.048654843999997865,0.19307087999999695,Y,207
2,3,60,8,4,0.04833515300000002,0.3030905060000002,Y,200
2,3,60,8,4,0.048509342999999205,0.24421906099999902,Y,204
2,3,60,8,4,0.04855757400000016,0.35629900400000025,Y,204
2,2,60,8,4,0.03605111600000299,0.48826627299999714,Y,141
2,2,60,8,4,0.03596651500000192,0.5004257639999992,Y,142
2,2,60,8,4,0.03600320900000398,0.569023817999998,Y,143
2,2,60,8,4,0.03594499399999762,0.44207516499999855,Y,140
2,2,60,8,4,0.035924219999998286,0.5192517289999969,Y,140
2,2,60,8,4,0.03594017300000729,0.41844127100000605,Y,141
2,2,60,8,4,0.036448544000002414,0.5014226500000092,Y,141
2,2,60,8,4,0.036153768999994895,0.4338753170000018,Y,142
2,2,60,8,4,0.03715884500000044,0.4195374230000013,Y,138
2,2,60,8,4,0.03595748000000043,0.40639677400000096,Y,140
12,12,70,9,5,0.2958211759999969,0.03323928900000084,Y,2602
12,12,70,9,5,0.29898222200000646,0.03232608300000095,Y,2664
12,12,70,9,5,0.2978658410000037,0.036004397999995774,Y,2630
12,12,70,9,5,0.2955736450000046,0.026932535000000257,Y,2600
12,12,70,9,5,0.2969814989999975,0.024194496999996318,Y,2608
12,12,70,9,5,0.3002288859999993,0.029574756000002367,Y,2671
12,12,70,9,5,0.29917412300000734,0.03456059699999514,Y,2701
12,12,70,9,5,0.29662417499999805,0.028805059999996274,Y,2626
12,12,70,9,5,0.29760355899999524,0.042524861000003966,Y,2646
12,12,70,9,5,0.29801913399999336,0.02747949399999783,Y,2659
12,8,70,9,5,0.20141667499999727,0.032488341000004084,Y,1743
12,8,70,9,5,0.20435579999999476,0.030554320000000246,Y,1743
12,8,70,9,5,0.2017371629999971,0.0374496370000017,Y,1757
12,8,70,9,5,0.202331645000001,0.03393486000000223,Y,1754
12,8,70,9,5,0.20236196500000148,0.0319260499999956,Y,1761
12,8,70,9,5,0.20284808999999626,0.038146293999993475,Y,1751
12,8,70,9,5,0.20073604599999584,0.031012807999999836,Y,1749
12,8,70,9,5,0.2026905619999937,0.036411712999992574,Y,1773
12,8,70,9,5,0.20344607200000553,0.027030756000002043,Y,1778
12,8,70,9,5,0.2029287710000034,0.03210912499999807,Y,1745
12,4,70,9,5,0.10720535499999073,0.025444696000000988,Y,890
12,4,70,9,5,0.10602179800000044,0.032660905000000184,Y,875
12,4,70,9,5,0.10536158800000095,0.03212003199999458,Y,856
12,4,70,9,5,0.10580563100000262,0.028595289000001856,Y,865
12,4,70,9,5,0.10493712299999913,0.030433886000004406,Y,862
12,4,70,9,5,0.10568701300000072,0.029109372999997163,Y,872
12,4,70,9,5,0.10600882299999626,0.03564609000000729,Y,865
12,4,70,9,5,0.10548759299999944,0.02645738599999703,Y,875
12,4,70,9,5,0.10566511300000059,0.03311930999999646,Y,878
12,4,70,9,5,0.10869623099999615,0.029332697000008068,Y,899
8,8,70,9,5,0.19455292899999677,0.04691022699999792,Y,1542
8,8,70,9,5,0.19399547800000505,0.034724599999997,Y,1512
8,8,70,9,5,0.1943446499999979,0.02456240499999751,Y,1527
8,8,70,9,5,0.19387371199999848,0.033164702000000545,Y,1517
8,8,70,9,5,0.19378868799999793,0.040257766000003414,Y,1532
8,8,70,9,5,0.19393955599999657,0.04495556599999162,Y,1535
8,8,70,9,5,0.19262074399999563,0.037886010999997666,Y,1498
8,8,70,9,5,0.19475170899999483,0.037019146000005776,Y,1522
8,8,70,9,5,0.19324598599999376,0.03624300999999974,Y,1528
8,8,70,9,5,0.19441542199999873,0.042974044000004596,Y,1530
8,4,70,9,5,0.10154714000000098,0.043152107999993916,Y,762
8,4,70,9,5,0.1019586999999973,0.03018935300000436,Y,769
8,4,70,9,5,0.10174761500000074,0.042250725000002376,Y,766
8,4,70,9,5,0.10193468599999989,0.03081488400000154,Y,770
8,4,70,9,5,0.1017038950000071,0.03318875800000143,Y,746
8,4,70,9,5,0.10153987000000342,0.04023270000000423,Y,761
8,4,70,9,5,0.10059844900000314,0.03377283999999037,Y,755
8,4,70,9,5,0.10305228099999653,0.04425418599999631,Y,762
8,4,70,9,5,0.10157865099999697,0.0369061749999986,Y,769
8,4,70,9,5,0.10182940400000007,0.028880039000007685,Y,774
4,4,70,9,5,0.09288879600000399,0.08204081499999916,Y,531
4,4,70,9,5,0.09249730400000544,0.07964172000000502,Y,522
4,4,70,9,5,0.09305313300000506,0.04611974599999513,Y,528
4,4,70,9,5,0.09231758699999659,0.08303619799999495,Y,519
4,4,70,9,5,0.09241506299999713,0.08123059900000129,Y,527
4,4,70,9,5,0.09293734600000647,0.09855207799999732,Y,529
4,4,70,9,5,0.0930624739999999,0.05917772300000479,Y,532
4,4,70,9,5,0.09270698499999952,0.045304717000000494,Y,526
4,4,70,9,5,0.09308770800000588,0.034560031000005154,Y,515
4,4,70,9,5,0.09239335400000215,0.07103578299999924,Y,519
3,2,70,9,5,0.05077213099999511,1.0276924309999984,Y,221
3,2,70,9,5,0.05000843900000973,0.3019683990000033,Y,226
3,2,70,9,5,0.04903896999999802,0.4543177140000054,Y,225
3,2,70,9,5,0.04906407799999357,0.506660936000003,Y,228
3,2,70,9,5,0.04889089200000285,0.3981441729999986,Y,226
3,2,70,9,5,0.04882728400000502,0.5320838929999994,Y,223
3,2,70,9,5,0.04871927600000703,0.49298213000000146,Y,222
3,2,70,9,5,0.048855288000005714,0.5655816960000024,Y,220
3,2,70,9,5,0.04887336099999828,0.6470694769999952,Y,219
3,2,70,9,5,0.04900605000000269,0.6339592950000039,Y,227
2,3,70,9,5,0.0638154290000088,1.6112277129999981,Y,227
2,3,70,9,5,0.062316843999994376,1.9108407500000055,Y,231
2,3,70,9,5,0.062070312000003014,2.133084449000002,Y,228
2,3,70,9,5,0.061899756000002526,1.6722979939999973,Y,227
2,3,70,9,5,0.062176417999999956,1.463897339000006,Y,230
2,3,70,9,5,0.06250358199999084,2.188973642999997,Y,231
2,3,70,9,5,0.062444604999996045,1.6484484650000013,Y,233
2,3,70,9,5,0.0622951750000027,1.9505458170000054,Y,230
2,3,70,9,5,0.06216727600001093,1.866213416000008,Y,231
2,3,70,9,5,0.06225292800000659,1.858462025999998,Y,228
2,2,70,9,5,0.046009712000000036,5.634970969000008,Y,156
2,2,70,9,5,0.04582096300001126,6.658464097000007,Y,157
2,2,70,9,5,0.04596098999999754,3.789396719999999,Y,158
2,2,70,9,5,0.047951451000002976,4.398416776000005,Y,161
2,2,70,9,5,0.045745893999992404,5.140262884000009,Y,155
2,2,70,9,5,0.04593027800000016,5.750907882000007,Y,157
2,2,70,9,5,0.04626921599999889,5.058914998000006,Y,162
2,2,70,9,5,0.04605921999998941,4.71330631699999,Y,160
2,2,70,9,5,0.045928989999993064,5.025287989000006,Y,159
2,2,70,9,5,0.04587661099999707,5.744204738999997,Y,155
12,12,80,9,5,0.38338189000000966,0.058041555999992056,Y,2963
12,12,80,9,5,0.3855873849999938,0.039153353999992646,Y,3028
12,12,80,9,5,0.3876115229999897,0.04925163999999427,Y,2998
12,12,80,9,5,0.3858732460000027,0.054199998000001415,Y,3018
12,12,80,9,5,0.3846141739999922,0.044899106000002575,Y,2997
12,12,80,9,5,0.3862564939999942,0.031111454000011918,Y,3007
12,12,80,9,5,0.3827722309999899,0.04804477899998005,Y,2962
12,12,80,9,5,0.3858346840000024,0.038486383999980944,Y,3002
12,12,80,9,5,0.3836630760000048,0.03386754499999256,Y,2981
12,12,80,9,5,0.3868480410000359,0.04317150200000697,Y,3023
12,8,80,9,5,0.264393412000004,0.035885985999982495,Y,2035
12,8,80,9,5,0.2639264290000085,0.03961657099998206,Y,2012
12,8,80,9,5,0.2660247529999822,0.026729096999986268,Y,2044
12,8,80,9,5,0.2668888219999701,0.030179577999973617,Y,2026
12,8,80,9,5,0.26514680500000054,0.029979020999974182,Y,2065
12,8,80,9,5,0.26301443899998844,0.03805315299999279,Y,2011
12,8,80,9,5,0.26434506599997576,0.03102601500000901,Y,2020
12,8,80,9,5,0.26691234600002645,0.045278874999979735,Y,2055
12,8,80,9,5,0.26606645900000103,0.03636674300000209,Y,2092
12,8,80,9,5,0.265702626999996,0.043878989999996065,Y,2025
12,4,80,9,5,0.1377360049999936,0.03637635900000191,Y,1006
12,4,80,9,5,0.13725535300000047,0.04887691599995492,Y,1011
12,4,80,9,5,0.13767374100001462,0.03748427100001095,Y,1033
12,4,80,9,5,0.13756318299999748,0.026783825000023853,Y,1026
12,4,80,9,5,0.13760981699999775,0.03824364099997979,Y,1021
12,4,80,9,5,0.13684139499997627,0.03274683400002232,Y,1001
12,4,80,9,5,0.1369817969999758,0.033690623000012465,Y,1015
12,4,80,9,5,0.13768720999999573,0.033285568999986026,Y,1034
12,4,80,9,5,0.13939552500002605,0.03125858099997458,Y,1028
12,4,80,9,5,0.13927652500001386,0.029434574999982033,Y,1056
8,8,80,9,5,0.25364657100004706,0.04244350400000485,Y,1759
8,8,80,9,5,0.2529699140000048,0.03790001999999504,Y,1750
8,8,80,9,5,0.2533057900000131,0.037139924000001656,Y,1735
8,8,80,9,5,0.25361006899998983,0.04369002699999669,Y,1755
8,8,80,9,5,0.2536276000000157,0.035198914999966746,Y,1755
8,8,80,9,5,0.25425372000000834,0.034145597000019734,Y,1736
8,8,80,9,5,0.2530784330000131,0.03928144600001815,Y,1738
8,8,80,9,5,0.2531542889999798,0.04201125900002012,Y,1739
8,8,80,9,5,0.25249021100000846,0.040743552999998656,Y,1742
8,8,80,9,5,0.25296598399998516,0.03883077899999421,Y,1744
8,4,80,9,5,0.13182446400000458,0.04441840300003719,Y,871
8,4,80,9,5,0.13183121900001993,0.03602632999999855,Y,869
8,4,80,9,5,0.13362820599999736,0.05311078400001179,Y,890
8,4,80,9,5,0.1308064699999818,0.040567439999989574,Y,864
8,4,80,9,5,0.1315852090000078,0.038398988000011514,Y,875
8,4,80,9,5,0.13112861199996928,0.02844417500000418,Y,868
8,4,80,9,5,0.130851822000011,0.023872681000000284,Y,868
8,4,80,9,5,0.1311488899999631,0.056790826999986166,Y,865
8,4,80,9,5,0.1324812870000187,0.041738723000008804,Y,902
8,4,80,9,5,0.1317237120000243,0.02942167900002346,Y,884
4,4,80,9,5,0.11831004300003656,0.1471621290000087,Y,574
4,4,80,9,5,0.12015424599999847,0.12796536899998046,Y,581
4,4,80,9,5,0.11860925199999883,0.2314959409999915,Y,585
4,4,80,9,5,0.11888082100000474,0.0796471050000207,Y,585
4,4,80,9,5,0.11845636900000045,0.13759121699999355,Y,581
4,4,80,9,5,0.11911103200000639,0.08969635400001152,Y,590
4,4,80,9,5,0.1185419689999776,0.08915240900000754,Y,583
4,4,80,9,5,0.118822109000007,0.16457491700001015,Y,586
4,4,80,9,5,0.11922806399999786,0.12545890900000245,Y,597
4,4,80,9,5,0.11828515000001971,0.19357219099998701,Y,577
3,2,80,9,5,0.06311150099998031,1.087902893000006,Y,232
3,2,80,9,5,0.06087610700001278,1.7306344520000039,Y,227
3,2,80,9,5,0.06101373699999613,1.7677742480000234,Y,228
3,2,80,9,5,0.06107283599999391,1.1087511280000228,Y,233
3,2,80,9,5,0.061156056000015724,1.2361738450000246,Y,231
3,2,80,9,5,0.060919027999972286,1.2005662419999794,Y,228
3,2,80,9,5,0.06076858299999799,1.2740627000000018,Y,225
3,2,80,9,5,0.06090641299999788,1.4395852469999966,Y,228
3,2,80,9,5,0.060973000000018374,1.156498518999996,Y,224
3,2,80,9,5,0.061040955000009944,1.4166619490000016,Y,232
2,3,80,9,5,0.08332633399996325,5.306518493000027,Y,250
2,3,80,9,5,0.08520887700001367,5.422517017999979,Y,251
2,3,80,9,5,0.08318672299998298,4.7985171719999755,Y,248
2,3,80,9,5,0.08327755700000239,5.652343172999991,Y,250
2,3,80,9,5,0.08307883599999855,5.960170810000051,Y,248
2,3,80,9,5,0.08311726799999519,5.210089930999999,Y,249
2,3,80,9,5,0.08360773800001198,5.747823390000008,Y,251
2,3,80,9,5,0.0835658379999984,5.195896734999991,Y,251
2,3,80,9,5,0.0833264100000406,5.859375771999993,Y,250
2,3,80,9,5,0.08320604000002163,4.8941354899999965,Y,249
2,2,80,9,5,0.057690059999998766,14.535559264,Y,160
2,2,80,9,5,0.05748118299999305,14.110887032999983,Y,161
2,2,80,9,5,0.0597046849999856,12.134822950000029,Y,162
2,2,80,9,5,0.05748844699999722,14.346794103999997,Y,160
2,2,80,9,5,0.05757359500000803,12.297459371999992,Y,161
2,2,80,9,5,0.05749185899992426,10.792915960000016,Y,161
2,2,80,9,5,0.057558459000006224,10.931039991999967,Y,161
2,2,80,9,5,0.057507811999983005,9.620030192000002,Y,161
2,2,80,9,5,0.057504488000006404,20.94060725399993,Y,159
2,2,80,9,5,0.05731244499997956,23.07244081600004,Y,160
12,12,90,10,5,0.7418951970000762,0.0714885990000198,Y,3389
12,12,90,10,5,0.7432806889999028,0.06083953000006659,Y,3451
12,12,90,10,5,0.742232361000049,0.05734817899997324,Y,3441
12,12,90,10,5,0.744108481000012,0.059038634000046386,Y,3413
12,12,90,10,5,0.7399035430000254,0.063252777999935,Y,3419
12,12,90,10,5,0.7433243909999305,0.05853534100003799,Y,3436
12,12,90,10,5,0.745619956999974,0.06288822400006211,Y,3456
12,12,90,10,5,0.7419243070000334,0.046410394000020005,Y,3423
12,12,90,10,5,0.7404281219999689,0.07196602999999868,Y,3420
12,12,90,10,5,0.7439705129999652,0.05912375700006578,Y,3426
12,8,90,10,5,0.5013562400000069,0.0606496259999858,Y,2309
12,8,90,10,5,0.49953904300002705,0.054696850999960134,Y,2278
12,8,90,10,5,0.5003305499999442,0.06704001199994991,Y,2285
12,8,90,10,5,0.5011242680000123,0.04589512300003662,Y,2272
12,8,90,10,5,0.4987070339999491,0.06776484499999924,Y,2260
12,8,90,10,5,0.4990641819999837,0.06828712200001519,Y,2252
12,8,90,10,5,0.500669189000007,0.06993175500002735,Y,2293
12,8,90,10,5,0.5091822849999517,0.05758945599995968,Y,2295
12,8,90,10,5,0.5163091169999916,0.07002274800004216,Y,2293
12,8,90,10,5,0.5028180420000012,0.06656090699999595,Y,2285
12,4,90,10,5,0.2590869839999641,0.05836072699997885,Y,1138
12,4,90,10,5,0.25886306000001014,0.054129423000119914,Y,1136
12,4,90,10,5,0.2637498099999789,0.05521368400002302,Y,1175
12,4,90,10,5,0.25905511299998807,0.05631189899997935,Y,1133
12,4,90,10,5,0.25972380099995007,0.06129800299999033,Y,1148
12,4,90,10,5,0.26108350799995605,0.05379896499999859,Y,1158
12,4,90,10,5,0.25979827899999464,0.049259086000063235,Y,1143
12,4,90,10,5,0.2610973769999987,0.07194142899999179,Y,1142
12,4,90,10,5,0.26074392200007424,0.05136611300002869,Y,1150
12,4,90,10,5,0.2594898240000134,0.05348060699998314,Y,1147
8,8,90,10,5,0.4766843219999828,0.07440005299997665,Y,1922
8,8,90,10,5,0.48206677199999604,0.08313486299999795,Y,1939
8,8,90,10,5,0.4808984910000049,0.06409280600001921,Y,1981
8,8,90,10,5,0.47674700400000347,0.059000209000032555,Y,1935
8,8,90,10,5,0.48064555700000255,0.07154269599993768,Y,1971
8,8,90,10,5,0.4783667980000246,0.057778979000033814,Y,1953
8,8,90,10,5,0.47717375000001994,0.0682889019999493,Y,1947
8,8,90,10,5,0.4761896370001182,0.07557255299997223,Y,1921
8,8,90,10,5,0.47729996999999,0.04310149299999466,Y,1927
8,8,90,10,5,0.47834496799993076,0.07138622700000496,Y,1950
8,4,90,10,5,0.2500146919999793,0.06686591400006137,Y,992
8,4,90,10,5,0.2480751170000417,0.061686304999966524,Y,980
8,4,90,10,5,0.24920154999995248,0.06768631599993569,Y,989
8,4,90,10,5,0.2480783809999707,0.05722445800000742,Y,974
8,4,90,10,5,0.2484781549999866,0.0833157260000803,Y,967
8,4,90,10,5,0.2483696420000001,0.06009018999992577,Y,959
8,4,90,10,5,0.24809488500000043,0.0539520329999732,Y,974
8,4,90,10,5,0.2477635669999927,0.08443113100003075,Y,981
8,4,90,10,5,0.2490555210000025,0.06032677000007425,Y,988
8,4,90,10,5,0.24848596900000075,0.05686088300001302,Y,987
4,4,90,10,5,0.2253587820000007,0.33918980200002125,Y,651
4,4,90,10,5,0.22374554599991825,0.20278903399997716,Y,650
4,4,90,10,5,0.22323348500003704,0.2397921689999407,Y,647
4,4,90,10,5,0.22322643599994763,0.18193055199998298,Y,646
4,4,90,10,5,0.22419168100003617,0.22330445299996882,Y,648
4,4,90,10,5,0.22643265700003212,0.13519730000001573,Y,660
4,4,90,10,5,0.22246874900002922,0.2931066660000283,Y,637
4,4,90,10,5,0.2220001629999615,0.33017725600001313,Y,634
4,4,90,10,5,0.22391143199996577,0.2210804860000053,Y,651
4,4,90,10,5,0.224710039999934,0.2027789159999429,Y,657
3,2,90,10,5,0.1149408279999875,2.0130537129999766,Y,259
3,2,90,10,5,0.11582660499993835,2.5301554909999595,Y,254
3,2,90,10,5,0.11475720099991804,1.8666735379999864,Y,258
3,2,90,10,5,0.11412701300002936,2.089539160999948,Y,253
3,2,90,10,5,0.11521034900005134,1.8924404719999757,Y,261
3,2,90,10,5,0.11412855599996874,2.106632341999955,Y,252
3,2,90,10,5,0.11498746099999835,2.227952387000016,Y,261
3,2,90,10,5,0.11596392200004857,2.217074131000061,Y,255
3,2,90,10,5,0.11434529699999985,1.9867216200000257,Y,254
3,2,90,10,5,0.11441607400001885,2.0661259510000036,Y,255
2,3,90,10,5,0.15734457600001406,7.905087270999957,Y,278
2,3,90,10,5,0.1574411400000031,8.868898768000008,Y,278
2,3,90,10,5,0.15757497299995293,8.618920389000039,Y,278
2,3,90,10,5,0.15890253400004895,8.719802155000025,Y,273
2,3,90,10,5,0.15729537300001084,8.534399194999935,Y,278
2,3,90,10,5,0.15674255999999787,8.76367117399991,Y,278
2,3,90,10,5,0.15751341600002888,7.562304827999924,Y,277
2,3,90,10,5,0.15798577700007854,8.056856202000006,Y,280
2,3,90,10,5,0.1598604349999846,8.56159721499995,Y,279
2,3,90,10,5,0.15686524400001645,8.781113162999986,Y,278
2,2,90,10,5,0.1078988860000436,30.42298702200003,Y,178
2,2,90,10,5,0.1094312049999644,21.792554999000004,Y,179
2,2,90,10,5,0.10754440100004103,31.853924638999843,Y,177
2,2,90,10,5,0.10782097499998144,27.936713913000176,Y,178
2,2,90,10,5,0.10799469100004444,30.61536824200016,Y,180
2,2,90,10,5,0.10975154100003692,32.50661925599991,Y,178
2,2,90,10,5,0.10774859499997547,31.59218872300005,Y,177
2,2,90,10,5,0.10816424900008315,28.29371936600012,Y,177
2,2,90,10,5,0.10764661400014575,32.18449634400008,Y,178
2,2,90,10,5,0.10784314499994707,32.75559274400018,Y,177
12,12,100,10,5,0.9393838570000526,0.06180733699989105,Y,3812
12,12,100,10,5,0.9407899479998605,0.06087362599998869,Y,3859
12,12,100,10,5,0.940273639000111,0.06760417899999993,Y,3832
12,12,100,10,5,0.9376185380000379,0.06831464499998674,Y,3797
12,12,100,10,5,0.9379779170001257,0.06503841200003535,Y,3805
12,12,100,10,5,0.9397157029999335,0.06639033299995845,Y,3776
12,12,100,10,5,0.9364097060000631,0.07773315099984757,Y,3828
12,12,100,10,5,0.9352630639999688,0.08081375599999774,Y,3796
12,12,100,10,5,0.9362538419999282,0.07338947499988535,Y,3777
12,12,100,10,5,0.9363746160000801,0.07410491299992827,Y,3799
12,8,100,10,5,0.628645004999953,0.06875414100011312,Y,2549
12,8,100,10,5,0.6290296980000676,0.08210996100001466,Y,2534
12,8,100,10,5,0.6239783280001348,0.06273983899995983,Y,2498
12,8,100,10,5,0.625895718000038,0.07077741300008711,Y,2485
12,8,100,10,5,0.6292243979999057,0.06101813399993716,Y,2530
12,8,100,10,5,0.6234660659999918,0.07227725800009921,Y,2487
12,8,100,10,5,0.6246887890000608,0.07396995999999945,Y,2509
12,8,100,10,5,0.6299959599999738,0.07547722499998599,Y,2542
