c,d,n,k,r,gen_time,solve_time,valid,sel_len
12,8,500,23,12,28.50597643852234,2.5259358882904053,Y,11540
12,8,500,23,12,28.82787013053894,2.1845948696136475,Y,11555
12,8,500,23,12,28.729655265808105,2.4192698001861572,Y,11539
12,8,500,23,12,28.911707878112793,2.5202510356903076,Y,11551
12,8,500,23,12,28.75153613090515,2.329989194869995,Y,11567
12,4,100,10,5,0.4953141212463379,0.04105210304260254,Y,1297
12,4,100,10,5,0.5239522457122803,0.04020524024963379,Y,1298
12,4,100,10,5,0.48842620849609375,0.02911972999572754,Y,1285
12,4,100,10,5,0.4960057735443115,0.02581930160522461,Y,1292
12,4,100,10,5,0.48793721199035645,0.03431081771850586,Y,1305
12,4,100,10,5,0.5004239082336426,0.04048418998718262,Y,1274
12,4,100,10,5,0.4898819923400879,0.03537440299987793,Y,1282
12,4,100,10,5,0.4970886707305908,0.027957916259765625,Y,1310
12,4,100,10,5,0.492220401763916,0.031046390533447266,Y,1286
12,4,100,10,5,0.49465036392211914,0.032689809799194336,Y,1292
12,4,200,15,8,2.2412188053131104,0.36942458152770996,Y,2673
12,4,200,15,8,2.219538927078247,0.4180901050567627,Y,2663
12,4,200,15,8,2.2522802352905273,0.3145456314086914,Y,2673
12,4,200,15,8,2.1891281604766846,0.3789398670196533,Y,2632
12,4,200,15,8,2.216630697250366,0.3710346221923828,Y,2681
12,4,200,15,8,2.2023370265960693,0.4467599391937256,Y,2635
12,4,200,15,8,2.237117052078247,0.39961886405944824,Y,2606
12,4,200,15,8,2.2378220558166504,0.46300411224365234,Y,2678
12,4,200,15,8,2.214168071746826,0.38654470443725586,Y,2629
12,4,200,15,8,2.269390821456909,0.4266326427459717,Y,2661
12,4,300,18,9,5.085690021514893,0.7471020221710205,Y,3724
12,4,300,18,9,5.295980215072632,0.7230837345123291,Y,3734
12,4,300,18,9,5.157418966293335,0.7130489349365234,Y,3718
12,4,300,18,9,5.110385417938232,0.6935961246490479,Y,3770
12,4,300,18,9,5.092987537384033,0.6789536476135254,Y,3708
12,4,300,18,9,5.102318525314331,0.6766443252563477,Y,3751
12,4,300,18,9,5.121078968048096,0.6614248752593994,Y,3723
12,4,300,18,9,5.058712005615234,0.7226717472076416,Y,3706
12,4,300,18,9,5.083704948425293,0.7698218822479248,Y,3733
12,4,300,18,9,5.048576354980469,0.5998842716217041,Y,3724
12,4,400,20,10,9.10328221321106,1.7179067134857178,Y,4688
12,4,400,20,10,9.103520154953003,1.373711109161377,Y,4665
12,4,400,20,10,9.144948244094849,1.9326293468475342,Y,4674
12,4,400,20,10,9.13061237335205,1.5178797245025635,Y,4646
12,4,400,20,10,9.080467700958252,1.6352133750915527,Y,4671
12,4,400,20,10,9.138044357299805,1.9115996360778809,Y,4693
12,4,400,20,10,9.138374328613281,1.695207118988037,Y,4674
12,4,400,20,10,9.05545973777771,1.2792460918426514,Y,4671
12,4,400,20,10,9.061069011688232,1.2162725925445557,Y,4691
12,4,400,20,10,9.222084045410156,1.7083466053009033,Y,4691
12,4,500,23,12,14.500838041305542,2.7140581607818604,Y,5810
12,4,500,23,12,14.478190422058105,2.709439754486084,Y,5783
12,4,500,23,12,14.585261344909668,3.1629581451416016,Y,5773
12,4,500,23,12,14.509223222732544,2.8408401012420654,Y,5784
12,4,500,23,12,14.493793249130249,2.9333243370056152,Y,5759
12,4,500,23,12,14.59413480758667,2.7093653678894043,Y,5813
12,4,500,23,12,14.478587865829468,2.9372456073760986,Y,5731
12,4,500,23,12,14.572325944900513,3.3662405014038086,Y,5752
12,4,500,23,12,14.498770475387573,3.0726277828216553,Y,5767
12,4,500,23,12,14.631074905395508,2.788933277130127,Y,5808
8,8,100,10,5,0.895042896270752,0.03495645523071289,Y,2114
8,8,100,10,5,0.8921604156494141,0.04079580307006836,Y,2110
8,8,100,10,5,0.9172098636627197,0.04602670669555664,Y,2171
8,8,100,10,5,0.8907256126403809,0.03554940223693848,Y,2131
8,8,100,10,5,0.8755192756652832,0.040792226791381836,Y,2113
8,8,100,10,5,0.8893229961395264,0.04566812515258789,Y,2136
8,8,100,10,5,0.9000027179718018,0.05116915702819824,Y,2160
8,8,100,10,5,0.8820667266845703,0.03820061683654785,Y,2138
8,8,100,10,5,0.8919644355773926,0.042754173278808594,Y,2134
8,8,100,10,5,0.889554500579834,0.04061388969421387,Y,2102
8,8,200,15,8,4.072336196899414,0.34055209159851074,Y,4210
8,8,200,15,8,4.034778118133545,0.44490814208984375,Y,4208
8,8,200,15,8,4.015069484710693,0.5666294097900391,Y,4165
8,8,200,15,8,4.070167779922485,0.35932374000549316,Y,4181
8,8,200,15,8,4.035844802856445,0.4481053352355957,Y,4188
8,8,200,15,8,4.0409626960754395,0.5057947635650635,Y,4186
8,8,200,15,8,4.038495063781738,0.5002892017364502,Y,4183
8,8,200,15,8,4.040261745452881,0.4911055564880371,Y,4174
8,8,200,15,8,3.9980125427246094,0.3365657329559326,Y,4188
8,8,200,15,8,4.041101694107056,0.39339184761047363,Y,4214
8,8,300,18,9,9.329729795455933,0.6520488262176514,Y,5800
8,8,300,18,9,9.301990032196045,1.0373401641845703,Y,5802
8,8,300,18,9,9.307152032852173,0.7155711650848389,Y,5805
8,8,300,18,9,9.327370405197144,0.776681661605835,Y,5865
8,8,300,18,9,9.35041332244873,0.7821459770202637,Y,5792
8,8,300,18,9,9.344853639602661,0.7326457500457764,Y,5781
8,8,300,18,9,9.327497959136963,0.8979101181030273,Y,5805
8,8,300,18,9,9.357896566390991,0.7169070243835449,Y,5813
8,8,300,18,9,9.325963973999023,0.7165181636810303,Y,5804
8,8,300,18,9,9.371160984039307,0.942976713180542,Y,5798
8,8,400,20,10,16.798171043395996,1.9330964088439941,Y,7036
8,8,400,20,10,16.66206669807434,1.492084264755249,Y,7032
8,8,400,20,10,16.745672702789307,2.122990131378174,Y,7092
8,8,400,20,10,16.670520067214966,2.247938871383667,Y,7033
8,8,400,20,10,16.641186475753784,1.9722683429718018,Y,7065
8,8,400,20,10,16.711862802505493,1.8379757404327393,Y,7084
8,8,400,20,10,16.627187967300415,2.2469682693481445,Y,7018
8,8,400,20,10,16.75181794166565,1.9443185329437256,Y,7077
8,8,400,20,10,16.612168312072754,2.1000616550445557,Y,7052
8,8,400,20,10,16.6390278339386,1.8806767463684082,Y,7018
8,8,500,23,12,26.603516817092896,4.123848915100098,Y,8616
8,8,500,23,12,26.7118980884552,4.788204193115234,Y,8610
8,8,500,23,12,26.654634714126587,4.672837734222412,Y,8579
8,8,500,23,12,26.620952129364014,4.13271427154541,Y,8622
8,8,500,23,12,26.6769380569458,4.453195333480835,Y,8606
8,8,500,23,12,26.72435760498047,4.046289682388306,Y,8603
8,8,500,23,12,26.656720399856567,3.8711659908294678,Y,8596
8,8,500,23,12,26.645899534225464,4.0716471672058105,Y,8559
8,8,500,23,12,26.59371328353882,3.7250096797943115,Y,8575
8,8,500,23,12,26.698405027389526,4.160500526428223,Y,8639
8,4,100,10,5,0.4727320671081543,0.03646993637084961,Y,1083
8,4,100,10,5,0.490675687789917,0.03174734115600586,Y,1089
8,4,100,10,5,0.47522521018981934,0.03211832046508789,Y,1094
8,4,100,10,5,0.474945068359375,0.04143357276916504,Y,1095
8,4,100,10,5,0.4835784435272217,0.047025203704833984,Y,1081
8,4,100,10,5,0.47576284408569336,0.04430842399597168,Y,1086
8,4,100,10,5,0.4786107540130615,0.03621172904968262,Y,1102
8,4,100,10,5,0.4687666893005371,0.04792189598083496,Y,1096
8,4,100,10,5,0.4894571304321289,0.03993511199951172,Y,1085
8,4,100,10,5,0.4688680171966553,0.03938794136047363,Y,1090
8,4,200,15,8,2.120971202850342,0.3924674987792969,Y,2139
8,4,200,15,8,2.1084582805633545,0.46016788482666016,Y,2134
8,4,200,15,8,2.1002819538116455,0.44913458824157715,Y,2161
8,4,200,15,8,2.104539155960083,0.42781567573547363,Y,2134
8,4,200,15,8,2.108354330062866,0.44765567779541016,Y,2150
8,4,200,15,8,2.0777080059051514,0.4838390350341797,Y,2135
8,4,200,15,8,2.1204400062561035,0.4616222381591797,Y,2114
8,4,200,15,8,2.0968072414398193,0.428149938583374,Y,2136
8,4,200,15,8,2.1407344341278076,0.42525434494018555,Y,2173
8,4,200,15,8,2.092564105987549,0.47064781188964844,Y,2138
8,4,300,18,9,5.2107765674591064,1.6019141674041748,Y,2896
8,4,300,18,9,4.906894207000732,1.4514272212982178,Y,2912
8,4,300,18,9,4.796356201171875,1.6576151847839355,Y,2928
8,4,300,18,9,4.764935255050659,1.979614019393921,Y,2907
8,4,300,18,9,4.74984884262085,1.6994295120239258,Y,2930
8,4,300,18,9,4.7814483642578125,1.9423060417175293,Y,2889
8,4,300,18,9,4.766926288604736,1.799069881439209,Y,2883
8,4,300,18,9,4.770581960678101,1.27140474319458,Y,2902
8,4,300,18,9,4.777263402938843,1.1822690963745117,Y,2910
8,4,300,18,9,4.746460437774658,1.404083490371704,Y,2913
8,4,400,20,10,8.517972946166992,5.955987215042114,Y,3529
8,4,400,20,10,8.524882555007935,6.706517934799194,Y,3518
8,4,400,20,10,8.471318483352661,3.5965356826782227,Y,3539
8,4,400,20,10,8.516590118408203,7.64335036277771,Y,3511
8,4,400,20,10,8.518512725830078,5.2942774295806885,Y,3549
8,4,400,20,10,8.51616621017456,7.017906904220581,Y,3523
8,4,400,20,10,8.55073070526123,4.874956846237183,Y,3538
8,4,400,20,10,8.594099283218384,6.031418800354004,Y,3529
8,4,400,20,10,8.518598079681396,5.880250692367554,Y,3535
8,4,400,20,10,8.489173173904419,4.600537061691284,Y,3549
8,4,500,23,12,13.5862877368927,15.630738496780396,Y,4295
8,4,500,23,12,13.58410906791687,16.605188846588135,Y,4303
8,4,500,23,12,13.618818044662476,15.120346784591675,Y,4296
8,4,500,23,12,13.573365926742554,14.90333366394043,Y,4297
8,4,500,23,12,13.58974289894104,16.938647985458374,Y,4297
8,4,500,23,12,13.568283557891846,16.171628713607788,Y,4295
8,4,500,23,12,13.532755613327026,14.64089822769165,Y,4305
8,4,500,23,12,13.502344846725464,16.098828554153442,Y,4298
8,4,500,23,12,13.657575130462646,16.487632751464844,Y,4296
8,4,500,23,12,13.549659252166748,16.571853399276733,Y,4291
4,4,100,10,5,0.43387603759765625,0.14123249053955078,Y,700
4,4,100,10,5,0.41568899154663086,0.22801685333251953,Y,701
4,4,100,10,5,0.4210398197174072,0.16740775108337402,Y,694
4,4,100,10,5,0.4175879955291748,0.12200617790222168,Y,708
4,4,100,10,5,0.43779683113098145,0.11884713172912598,Y,697
4,4,100,10,5,0.41422080993652344,0.13720226287841797,Y,708
4,4,100,10,5,0.41280388832092285,0.1430811882019043,Y,696
4,4,100,10,5,0.4237525463104248,0.2620089054107666,Y,684
4,4,100,10,5,0.4717850685119629,0.19203877449035645,Y,711
4,4,100,10,5,0.4376053810119629,0.18636488914489746,Y,698
4,4,200,15,8,1.8248634338378906,7.428346157073975,Y,1270
4,4,200,15,8,1.8682138919830322,7.106005907058716,Y,1273
4,4,200,15,8,1.8166236877441406,7.619405508041382,Y,1270
4,4,200,15,8,1.8209006786346436,7.184488773345947,Y,1278
4,4,200,15,8,1.8036596775054932,7.138199090957642,Y,1278
4,4,200,15,8,1.833798885345459,7.673129081726074,Y,1266
4,4,200,15,8,1.829030990600586,6.965193271636963,Y,1277
4,4,200,15,8,1.8021059036254883,5.768035173416138,Y,1281
4,4,200,15,8,1.8153347969055176,7.656317234039307,Y,1278
4,4,200,15,8,1.7958762645721436,6.106473922729492,Y,1274
4,4,300,18,9,4.122947931289673,45.57672166824341,Y,1629
4,4,300,18,9,4.106646299362183,58.76409697532654,Y,1626
4,4,300,18,9,4.155530691146851,49.91101884841919,Y,1630
4,4,300,18,9,4.115407705307007,46.071446895599365,Y,1631
4,4,300,18,9,4.104603052139282,46.91309070587158,Y,1628
4,4,300,18,9,4.146526098251343,46.16125702857971,Y,1640
4,4,300,18,9,4.1168107986450195,54.46300196647644,Y,1626
4,4,300,18,9,4.129199743270874,46.30988883972168,Y,1626
4,4,300,18,9,4.129873991012573,50.72457718849182,Y,1640
4,4,300,18,9,4.135369062423706,43.97539281845093,Y,1638
4,4,400,20,10,-999,-999,F,-999
4,4,500,23,12,-999,-999,F,-999

2,3,10,4,2,0.002458333969116211,0.00015997886657714844,Y,45
2,3,10,4,2,0.002275705337524414,0.00010943412780761719,Y,41
2,3,10,4,2,0.0021986961364746094,0.00010085105895996094,Y,42
2,3,10,4,2,0.002443075180053711,0.0001220703125,Y,38
2,3,10,4,2,0.0024487972259521484,0.0001456737518310547,Y,42
2,3,10,4,2,0.0028171539306640625,0.00015425682067871094,Y,40
2,3,10,4,2,0.0028846263885498047,0.00017333030700683594,Y,43
2,3,10,4,2,0.0025510787963867188,0.0001499652862548828,Y,36
2,3,10,4,2,0.0023729801177978516,0.00011682510375976562,Y,40
2,3,10,4,2,0.0023725032806396484,0.00011897087097167969,Y,40
2,3,10,4,2,0.005594968795776367,0.00036716461181640625,Y,41
2,3,10,4,2,0.005018949508666992,0.00024890899658203125,Y,42
2,3,10,4,2,0.002981901168823242,0.00017118453979492188,Y,41
2,3,10,4,2,0.004686832427978516,0.00018715858459472656,Y,45
2,3,10,4,2,0.002510547637939453,0.000125885009765625,Y,35
2,3,10,4,2,0.0024657249450683594,0.00012063980102539062,Y,39
2,3,10,4,2,0.004898548126220703,0.00027942657470703125,Y,40
2,3,10,4,2,0.0025582313537597656,0.00014519691467285156,Y,41
2,3,10,4,2,0.0038819313049316406,0.0002205371856689453,Y,42
2,3,10,4,2,0.002737760543823242,0.00013184547424316406,Y,43
2,3,20,5,3,0.009799957275390625,0.0009319782257080078,Y,81
2,3,20,5,3,0.00876927375793457,0.0012097358703613281,Y,78
2,3,20,5,3,0.009076833724975586,0.0010390281677246094,Y,83
2,3,20,5,3,0.010650157928466797,0.0015957355499267578,Y,79
2,3,20,5,3,0.008473873138427734,0.0011179447174072266,Y,78
2,3,20,5,3,0.009313583374023438,0.001215219497680664,Y,79
2,3,20,5,3,0.008800983428955078,0.0013346672058105469,Y,77
2,3,20,5,3,0.00748753547668457,0.0010364055633544922,Y,79
2,3,20,5,3,0.008714914321899414,0.0009379386901855469,Y,77
2,3,20,5,3,0.0071868896484375,0.0009701251983642578,Y,77
2,3,20,5,3,0.007695674896240234,0.0010056495666503906,Y,79
2,3,20,5,3,0.0073566436767578125,0.0007660388946533203,Y,82
2,3,20,5,3,0.0074462890625,0.0009748935699462891,Y,80
2,3,20,5,3,0.007218122482299805,0.0009236335754394531,Y,80
2,3,20,5,3,0.007618904113769531,0.0012869834899902344,Y,82
2,3,20,5,3,0.0070607662200927734,0.0008118152618408203,Y,81
2,3,20,5,3,0.007524728775024414,0.0009942054748535156,Y,77
2,3,20,5,3,0.007012844085693359,0.0008718967437744141,Y,79
2,3,20,5,3,0.007827997207641602,0.0010271072387695312,Y,79
2,3,20,5,3,0.007337808609008789,0.0009837150573730469,Y,79
2,3,30,6,3,0.018266916275024414,0.002109050750732422,Y,122
2,3,30,6,3,0.01881718635559082,0.0028040409088134766,Y,124
2,3,30,6,3,0.0208740234375,0.0027387142181396484,Y,121
2,3,30,6,3,0.019026756286621094,0.0028853416442871094,Y,122
2,3,30,6,3,0.016744375228881836,0.002081155776977539,Y,124
2,3,30,6,3,0.017300844192504883,0.0025780200958251953,Y,124
2,3,30,6,3,0.017180204391479492,0.0022432804107666016,Y,115
2,3,30,6,3,0.021156787872314453,0.0038628578186035156,Y,118
2,3,30,6,3,0.01772618293762207,0.002690553665161133,Y,125
2,3,30,6,3,0.017395496368408203,0.002154111862182617,Y,124
2,3,30,6,3,0.01653575897216797,0.002074003219604492,Y,120
2,3,30,6,3,0.017607927322387695,0.002189159393310547,Y,126
2,3,30,6,3,0.016817808151245117,0.0022177696228027344,Y,125
2,3,30,6,3,0.017624855041503906,0.002557992935180664,Y,126
2,3,30,6,3,0.017158031463623047,0.002198457717895508,Y,123
2,3,30,6,3,0.016776561737060547,0.0020291805267333984,Y,126
2,3,30,6,3,0.016737937927246094,0.002141714096069336,Y,124
2,3,30,6,3,0.017452001571655273,0.002651214599609375,Y,124
2,3,30,6,3,0.017095565795898438,0.0024144649505615234,Y,125
2,3,30,6,3,0.016988515853881836,0.0021364688873291016,Y,124
2,3,40,7,4,0.03350090980529785,0.018784046173095703,Y,158
2,3,40,7,4,0.03240609169006348,0.022707700729370117,Y,159
2,3,40,7,4,0.030321836471557617,0.019530057907104492,Y,162
2,3,40,7,4,0.03220415115356445,0.021380901336669922,Y,160
2,3,40,7,4,0.030552148818969727,0.015337467193603516,Y,156
2,3,40,7,4,0.030663013458251953,0.01787424087524414,Y,160
2,3,40,7,4,0.03056478500366211,0.02945256233215332,Y,159
2,3,40,7,4,0.0297238826751709,0.007696866989135742,Y,161
2,3,40,7,4,0.03104090690612793,0.01978611946105957,Y,160
2,3,40,7,4,0.035989999771118164,0.020646333694458008,Y,157
2,3,40,7,4,0.03143000602722168,0.027796030044555664,Y,159
2,3,40,7,4,0.030747175216674805,0.020569324493408203,Y,159
2,3,40,7,4,0.030547142028808594,0.012083053588867188,Y,163
2,3,40,7,4,0.03090524673461914,0.02514505386352539,Y,161
2,3,40,7,4,0.030181169509887695,0.025690317153930664,Y,160
2,3,40,7,4,0.030577898025512695,0.02846693992614746,Y,157
2,3,40,7,4,0.030724287033081055,0.025136947631835938,Y,161
2,3,40,7,4,0.03022170066833496,0.023233890533447266,Y,155
2,3,40,7,4,0.030905961990356445,0.01771092414855957,Y,159
2,3,40,7,4,0.030379772186279297,0.026066064834594727,Y,155
2,3,50,8,4,0.04615330696105957,0.08377361297607422,Y,186
2,3,50,8,4,0.044454097747802734,0.07004690170288086,Y,183
2,3,50,8,4,0.04480242729187012,0.05201411247253418,Y,188
2,3,50,8,4,0.0450131893157959,0.0509486198425293,Y,182
2,3,50,8,4,0.04483389854431152,0.06872153282165527,Y,182
2,3,50,8,4,0.04811668395996094,0.06867289543151855,Y,186
2,3,50,8,4,0.04519224166870117,0.0748450756072998,Y,183
2,3,50,8,4,0.0446019172668457,0.03295707702636719,Y,187
2,3,50,8,4,0.04402017593383789,0.06719613075256348,Y,179
2,3,50,8,4,0.046643733978271484,0.06939697265625,Y,182
2,3,50,8,4,0.05048036575317383,0.05039191246032715,Y,182
2,3,50,8,4,0.0461430549621582,0.05168867111206055,Y,181
2,3,50,8,4,0.046122074127197266,0.043582916259765625,Y,183
2,3,50,8,4,0.04667067527770996,0.05491209030151367,Y,188
2,3,50,8,4,0.04636693000793457,0.04897117614746094,Y,186
2,3,50,8,4,0.047663211822509766,0.05045604705810547,Y,186
2,3,50,8,4,0.049283742904663086,0.07515358924865723,Y,186
2,3,50,8,4,0.04764556884765625,0.060839176177978516,Y,184
2,3,50,8,4,0.04597592353820801,0.054473161697387695,Y,182
2,3,50,8,4,0.04708290100097656,0.05185580253601074,Y,188
2,3,60,8,4,0.07185697555541992,0.20241451263427734,Y,200
2,3,60,8,4,0.06868720054626465,0.16838645935058594,Y,204
2,3,60,8,4,0.06790947914123535,0.18347787857055664,Y,204
2,3,60,8,4,0.0661015510559082,0.22369694709777832,Y,203
2,3,60,8,4,0.07356810569763184,0.1876678466796875,Y,205
2,3,60,8,4,0.07518219947814941,0.1965041160583496,Y,206
2,3,60,8,4,0.06949687004089355,0.2114849090576172,Y,204
2,3,60,8,4,0.0736842155456543,0.20351099967956543,Y,203
2,3,60,8,4,0.06784296035766602,0.21353864669799805,Y,202
2,3,60,8,4,0.06726741790771484,0.19603681564331055,Y,199
2,3,60,8,4,0.07062602043151855,0.09202766418457031,Y,202
2,3,60,8,4,0.0659339427947998,0.19902515411376953,Y,203
2,3,60,8,4,0.0708615779876709,0.19291377067565918,Y,205
2,3,60,8,4,0.0695948600769043,0.2361009120941162,Y,204
2,3,60,8,4,0.07413506507873535,0.20209503173828125,Y,201
2,3,60,8,4,0.06980180740356445,0.2389531135559082,Y,203
2,3,60,8,4,0.07232904434204102,0.18840241432189941,Y,205
2,3,60,8,4,0.07115912437438965,0.16464495658874512,Y,205
2,3,60,8,4,0.07419443130493164,0.20849609375,Y,204
2,3,60,8,4,0.07232928276062012,0.24442315101623535,Y,201
2,3,70,9,5,0.1321103572845459,1.4790534973144531,Y,226
2,3,70,9,5,0.12949347496032715,1.0689845085144043,Y,230
2,3,70,9,5,0.12444567680358887,1.6140201091766357,Y,227
2,3,70,9,5,0.12588787078857422,0.9990403652191162,Y,229
2,3,70,9,5,0.14563345909118652,1.1586339473724365,Y,229
2,3,70,9,5,0.13684487342834473,1.1013987064361572,Y,230
2,3,70,9,5,0.13470149040222168,1.1921963691711426,Y,231
2,3,70,9,5,0.13305878639221191,1.2773869037628174,Y,232
2,3,70,9,5,0.13528895378112793,1.179119348526001,Y,231
2,3,70,9,5,0.13430356979370117,1.1778972148895264,Y,232
2,3,70,9,5,0.1372690200805664,1.1035263538360596,Y,231
2,3,70,9,5,0.13147830963134766,1.1655280590057373,Y,230
2,3,70,9,5,0.13669991493225098,1.146897554397583,Y,229
2,3,70,9,5,0.13129377365112305,1.0814108848571777,Y,228
2,3,70,9,5,0.1333019733428955,1.054788589477539,Y,226
2,3,70,9,5,0.13465547561645508,1.158761978149414,Y,230
2,3,70,9,5,0.14225387573242188,1.1322224140167236,Y,227
2,3,70,9,5,0.14071297645568848,1.0781257152557373,Y,230
2,3,70,9,5,0.1372058391571045,1.0919580459594727,Y,231
