c,d,n,k,r,gen_time,solve_time,valid,sel_len
12,12,200,15,8,1.6676990985870361,0.0005009174346923828,Y,7782
12,12,200,15,8,1.6452929973602295,0.00010800361633300781,Y,7782
12,12,300,18,9,3.8348448276519775,0.48852014541625977,Y,11218
12,12,300,18,9,3.8812360763549805,0.22127795219421387,Y,11218
12,12,300,18,9,3.8498003482818604,0.02540898323059082,Y,11218
12,12,300,18,9,3.7626891136169434,0.00021505355834960938,Y,11218
12,12,300,18,9,3.941667079925537,0.5101351737976074,Y,11182
12,12,300,18,9,3.830129861831665,0.22395777702331543,Y,11182
12,12,300,18,9,3.9193577766418457,0.021069049835205078,Y,11182
12,12,300,18,9,3.8334977626800537,0.00022983551025390625,Y,11182
12,12,300,18,9,3.818540096282959,0.5026721954345703,Y,11226
12,12,300,18,9,3.894109010696411,0.2543299198150635,Y,11226
12,12,300,18,9,3.8585901260375977,0.038565874099731445,Y,11226
12,12,300,18,9,3.8886661529541016,0.0002238750457763672,Y,11226
12,12,300,18,9,3.88704514503479,0.5088210105895996,Y,11224
12,12,300,18,9,3.852724075317383,0.1931471824645996,Y,11224
12,12,300,18,9,3.888845920562744,0.024450063705444336,Y,11224
12,12,300,18,9,3.8190758228302,0.0002276897430419922,Y,11224
12,12,300,18,9,3.882452964782715,0.4879579544067383,Y,11178
12,12,300,18,9,3.836474895477295,0.204664945602417,Y,11178
12,12,300,18,9,3.8610920906066895,0.024466276168823242,Y,11178
12,12,300,18,9,3.868414878845215,0.0002334117889404297,Y,11178
12,12,300,18,9,3.864168882369995,0.45276904106140137,Y,11260
12,12,300,18,9,3.8574609756469727,0.1975851058959961,Y,11260
12,12,300,18,9,3.8357019424438477,0.03888988494873047,Y,11260
12,12,300,18,9,3.8089818954467773,0.00023698806762695312,Y,11260
12,12,300,18,9,3.884626865386963,0.5386359691619873,Y,11252
12,12,300,18,9,3.8411688804626465,0.23549604415893555,Y,11252
12,12,300,18,9,3.9218130111694336,0.046122074127197266,Y,11252
12,12,300,18,9,3.822539806365967,0.0002300739288330078,Y,11252
12,12,300,18,9,3.9020118713378906,0.48451995849609375,Y,11185
12,12,300,18,9,3.91601824760437,0.22546100616455078,Y,11185
12,12,300,18,9,3.8464832305908203,0.030334949493408203,Y,11185
12,12,300,18,9,3.8357338905334473,0.00023794174194335938,Y,11185
12,12,300,18,9,3.8445119857788086,0.49849987030029297,Y,11138
12,12,300,18,9,3.823310136795044,0.2089831829071045,Y,11138
12,12,300,18,9,3.8541600704193115,0.028125286102294922,Y,11138
12,12,300,18,9,3.7601399421691895,0.0002269744873046875,Y,11138
12,12,300,18,9,3.821373224258423,0.48375916481018066,Y,11245
12,12,300,18,9,3.843000888824463,0.14669585227966309,Y,11245
12,12,300,18,9,3.8578941822052,0.02514815330505371,Y,11245
12,12,300,18,9,3.8456029891967773,0.00022125244140625,Y,11245
12,12,300,18,9,3.793165922164917,0.5248382091522217,Y,11261
12,12,300,18,9,3.8718090057373047,0.3519270420074463,Y,11261
12,12,300,18,9,3.794733762741089,0.03167295455932617,Y,11261
12,12,300,18,9,3.809981346130371,0.0002319812774658203,Y,11261
12,12,300,18,9,3.8390440940856934,0.5164873600006104,Y,11253
12,12,300,18,9,3.823720932006836,0.18435096740722656,Y,11253
12,12,300,18,9,3.8600399494171143,0.0349729061126709,Y,11253
12,12,300,18,9,3.792001962661743,0.0002281665802001953,Y,11253
12,12,300,18,9,3.8209023475646973,0.5495030879974365,Y,11153
12,12,300,18,9,3.8187708854675293,0.1907179355621338,Y,11153
12,12,300,18,9,3.7662689685821533,0.03383898735046387,Y,11153
12,12,300,18,9,3.7984230518341064,0.00023889541625976562,Y,11153
12,12,300,18,9,3.8367719650268555,0.5285129547119141,Y,11263
12,12,300,18,9,3.827634811401367,0.22159314155578613,Y,11263
12,12,300,18,9,3.8151040077209473,0.030917882919311523,Y,11263
12,12,300,18,9,3.8088507652282715,0.00023102760314941406,Y,11263
12,12,300,18,9,3.8201050758361816,0.5297949314117432,Y,11208
12,12,300,18,9,3.800400972366333,0.23946285247802734,Y,11208
12,12,300,18,9,3.7761569023132324,0.03132009506225586,Y,11208
12,12,300,18,9,3.805114269256592,0.0002269744873046875,Y,11208
12,12,300,18,9,3.783838987350464,0.5060520172119141,Y,11196
12,12,300,18,9,3.7761590480804443,0.2730422019958496,Y,11196
12,12,300,18,9,3.779790163040161,0.029791831970214844,Y,11196
12,12,300,18,9,3.7289342880249023,0.00028204917907714844,Y,11196
12,12,300,18,9,3.861067056655884,0.4957129955291748,Y,11256
12,12,300,18,9,3.763951063156128,0.23327994346618652,Y,11256
12,12,300,18,9,3.8226218223571777,0.0395970344543457,Y,11256
12,12,300,18,9,3.7665159702301025,0.00023508071899414062,Y,11256
12,12,300,18,9,3.8012707233428955,0.48244190216064453,Y,11252
12,12,300,18,9,3.7888729572296143,0.21860003471374512,Y,11252
12,12,300,18,9,3.8102898597717285,0.027843713760375977,Y,11252
12,12,300,18,9,3.8056862354278564,0.00023889541625976562,Y,11252
12,12,300,18,9,3.7807037830352783,0.4638659954071045,Y,11218
12,12,300,18,9,3.890394687652588,0.19288206100463867,Y,11218
12,12,300,18,9,3.8280529975891113,0.028213977813720703,Y,11218
12,12,300,18,9,3.7374110221862793,0.0002090930938720703,Y,11218
12,12,300,18,9,3.777082920074463,0.5474019050598145,Y,11194
12,12,300,18,9,3.8053722381591797,0.2024538516998291,Y,11194
12,12,300,18,9,3.841830015182495,0.0354769229888916,Y,11194
12,12,300,18,9,3.789519786834717,0.00021386146545410156,Y,11194
12,12,400,20,10,6.952888011932373,0.8396220207214355,Y,14061
12,12,400,20,10,6.92530632019043,0.42799878120422363,Y,14061
12,12,400,20,10,6.825333118438721,0.04594302177429199,Y,14061
12,12,400,20,10,6.941061735153198,0.00032591819763183594,Y,14061
12,12,400,20,10,6.818182945251465,0.8168909549713135,Y,13956
12,12,400,20,10,6.876682996749878,0.3236079216003418,Y,13956
12,12,400,20,10,6.864781856536865,0.03889012336730957,Y,13956
12,12,400,20,10,6.8138039112091064,0.00029206275939941406,Y,13956
12,12,400,20,10,6.794672966003418,0.9207050800323486,Y,14034
12,12,400,20,10,6.889079809188843,0.3022778034210205,Y,14034
12,12,400,20,10,6.790972948074341,0.03638815879821777,Y,14034
12,12,400,20,10,6.788547039031982,0.0003447532653808594,Y,14034
12,12,400,20,10,6.858901023864746,0.8171250820159912,Y,14028
12,12,400,20,10,6.900049924850464,0.46983909606933594,Y,14028
12,12,400,20,10,6.835659027099609,0.03589892387390137,Y,14028
12,12,400,20,10,6.826940059661865,0.00030994415283203125,Y,14028
12,12,400,20,10,6.903994083404541,0.882296085357666,Y,13991
12,12,400,20,10,6.958560943603516,0.4286510944366455,Y,13991
12,12,400,20,10,6.8926331996917725,0.04349493980407715,Y,13991
12,12,400,20,10,6.820221185684204,0.00032806396484375,Y,13991
12,12,400,20,10,6.8825459480285645,0.8034529685974121,Y,14073
12,12,400,20,10,6.836601734161377,0.41113781929016113,Y,14073
12,12,400,20,10,6.85370397567749,0.042894840240478516,Y,14073
12,12,400,20,10,6.801303148269653,0.00031280517578125,Y,14073
12,12,400,20,10,6.867824077606201,0.8434569835662842,Y,13970
12,12,400,20,10,6.852360248565674,0.46152186393737793,Y,13970
12,12,400,20,10,6.922649145126343,0.035619258880615234,Y,13970
12,12,400,20,10,6.82284688949585,0.00031685829162597656,Y,13970
12,12,400,20,10,6.8318867683410645,0.9246430397033691,Y,13893
12,12,400,20,10,6.914996147155762,0.3124558925628662,Y,13893
12,12,400,20,10,6.90166974067688,0.05802512168884277,Y,13893
12,12,400,20,10,6.748734951019287,0.00033092498779296875,Y,13893
12,12,400,20,10,6.842926979064941,0.7558813095092773,Y,14088
12,12,400,20,10,6.817928075790405,0.47876524925231934,Y,14088
12,12,400,20,10,6.843031883239746,0.05464982986450195,Y,14088
12,12,400,20,10,6.78921914100647,0.00033211708068847656,Y,14088
12,12,400,20,10,6.928781032562256,0.752791166305542,Y,14061
12,12,400,20,10,6.887826919555664,0.39644885063171387,Y,14061
12,12,400,20,10,6.892870903015137,0.05459904670715332,Y,14061
12,12,400,20,10,6.80911111831665,0.0003399848937988281,Y,14061
12,12,400,20,10,6.82461404800415,0.9179918766021729,Y,13964
12,12,400,20,10,6.7901930809021,0.4538249969482422,Y,13964
12,12,400,20,10,6.8808629512786865,0.04284811019897461,Y,13964
12,12,400,20,10,6.794827938079834,0.00035190582275390625,Y,13964
12,12,400,20,10,7.037367105484009,0.7863211631774902,Y,14066
12,12,400,20,10,6.852381229400635,0.4797220230102539,Y,14066
12,12,400,20,10,6.813292741775513,0.04789996147155762,Y,14066
12,12,400,20,10,6.839988946914673,0.0003337860107421875,Y,14066
12,12,400,20,10,6.85155725479126,0.8198740482330322,Y,14019
12,12,400,20,10,6.868903160095215,0.4562349319458008,Y,14019
12,12,400,20,10,6.924539089202881,0.029761791229248047,Y,14019
12,12,400,20,10,6.858736991882324,0.00032210350036621094,Y,14019
12,12,400,20,10,6.836181879043579,1.2060420513153076,Y,14063
12,12,400,20,10,6.857986927032471,0.44990015029907227,Y,14063
12,12,400,20,10,6.9674460887908936,0.05618476867675781,Y,14063
12,12,400,20,10,6.829106092453003,0.0003437995910644531,Y,14063
12,12,400,20,10,6.81915020942688,0.8426821231842041,Y,14000
12,12,400,20,10,6.9532060623168945,0.4635460376739502,Y,14000
12,12,400,20,10,6.8576271533966064,0.03761005401611328,Y,14000
12,12,400,20,10,6.820044755935669,0.00035309791564941406,Y,14000
12,12,400,20,10,6.8768861293792725,0.9111499786376953,Y,13960
12,12,400,20,10,6.915931940078735,0.4444880485534668,Y,13960
12,12,400,20,10,6.8673951625823975,0.03667473793029785,Y,13960
12,12,400,20,10,6.947036027908325,0.0003330707550048828,Y,13960
12,12,400,20,10,6.853399038314819,0.8654000759124756,Y,14024
12,12,400,20,10,6.899430751800537,0.4510960578918457,Y,14024
12,12,400,20,10,6.902217864990234,0.04220104217529297,Y,14024
12,12,400,20,10,6.831974983215332,0.0003566741943359375,Y,14024
12,12,400,20,10,6.890189170837402,0.7702970504760742,Y,14050
12,12,400,20,10,6.907151699066162,0.287168025970459,Y,14050
12,12,400,20,10,6.8220391273498535,0.03258705139160156,Y,14050
12,12,400,20,10,6.921576976776123,0.0003371238708496094,Y,14050
12,12,400,20,10,6.91295313835144,0.8829569816589355,Y,14077
12,12,400,20,10,6.883111000061035,0.3315138816833496,Y,14077
12,12,400,20,10,6.949033260345459,0.03985714912414551,Y,14077
12,12,400,20,10,6.803288698196411,0.0003299713134765625,Y,14077
12,12,400,20,10,6.861393213272095,0.885991096496582,Y,14036
12,12,400,20,10,6.827333927154541,0.33574914932250977,Y,14036
12,12,400,20,10,6.909154891967773,0.047647953033447266,Y,14036
12,12,400,20,10,6.821390867233276,0.00033783912658691406,Y,14036
12,12,500,23,12,11.042632818222046,1.461212158203125,Y,17280
12,12,500,23,12,11.036595821380615,0.8771328926086426,Y,17280
12,12,500,23,12,11.0697500705719,0.09834790229797363,Y,17280
12,12,500,23,12,10.9946870803833,0.0004291534423828125,Y,17280
12,12,500,23,12,11.102505922317505,1.3862898349761963,Y,17287
12,12,500,23,12,11.028727769851685,0.7742640972137451,Y,17287
12,12,500,23,12,11.081496000289917,0.07249617576599121,Y,17287
12,12,500,23,12,11.010324001312256,0.00043320655822753906,Y,17287
12,12,500,23,12,10.931059122085571,1.6612050533294678,Y,17256
12,12,500,23,12,11.031388759613037,0.9307229518890381,Y,17256
12,12,500,23,12,11.124399900436401,0.07221794128417969,Y,17256
12,12,500,23,12,10.92973804473877,0.00041794776916503906,Y,17256
12,12,500,23,12,11.044708013534546,1.5823380947113037,Y,17297
12,12,500,23,12,11.03465223312378,0.958906888961792,Y,17297
12,12,500,23,12,11.063740968704224,0.0818331241607666,Y,17297
12,12,500,23,12,10.964836120605469,0.00044417381286621094,Y,17297
12,12,500,23,12,11.102845907211304,1.6259748935699463,Y,17307
12,12,500,23,12,11.08791184425354,0.8561818599700928,Y,17307
12,12,500,23,12,11.041182041168213,0.06988883018493652,Y,17307
12,12,500,23,12,11.020997762680054,0.0004296302795410156,Y,17307
12,12,500,23,12,11.105494976043701,1.4838430881500244,Y,17360
12,12,500,23,12,11.032499074935913,0.8089220523834229,Y,17360
12,12,500,23,12,11.035278797149658,0.07297778129577637,Y,17360
12,12,500,23,12,10.985066890716553,0.0004248619079589844,Y,17360
12,12,500,23,12,11.136752843856812,1.436180830001831,Y,17287
12,12,500,23,12,11.05830693244934,0.9680771827697754,Y,17287
12,12,500,23,12,11.090117931365967,0.0565030574798584,Y,17287
12,12,500,23,12,10.987531661987305,0.0004420280456542969,Y,17287
12,12,500,23,12,11.056872129440308,1.5747699737548828,Y,17376
12,12,500,23,12,11.174437761306763,0.8092505931854248,Y,17376
12,12,500,23,12,11.05299186706543,0.15595316886901855,Y,17376
12,12,500,23,12,10.983675956726074,0.0004189014434814453,Y,17376
12,12,500,23,12,11.086249828338623,1.612095832824707,Y,17287
12,12,500,23,12,11.047542572021484,0.9563798904418945,Y,17287
12,12,500,23,12,11.11023998260498,0.0848388671875,Y,17287
12,12,500,23,12,10.959459066390991,0.00041031837463378906,Y,17287
12,12,500,23,12,11.045028924942017,1.560293197631836,Y,17310
12,12,500,23,12,11.071721076965332,0.916144847869873,Y,17310
12,12,500,23,12,11.105762004852295,0.07511115074157715,Y,17310
12,12,500,23,12,10.939343929290771,0.00041103363037109375,Y,17310
12,12,500,23,12,11.059514045715332,1.5785069465637207,Y,17357
12,12,500,23,12,11.109773874282837,0.9409308433532715,Y,17357
12,12,500,23,12,11.113086938858032,0.08277010917663574,Y,17357
12,12,500,23,12,11.018527030944824,0.0003991127014160156,Y,17357
12,12,500,23,12,11.029062986373901,1.867837905883789,Y,17390
12,12,500,23,12,11.089750051498413,0.7514967918395996,Y,17390
12,12,500,23,12,11.013588905334473,0.06090283393859863,Y,17390
12,12,500,23,12,11.01327395439148,0.0004222393035888672,Y,17390
12,12,500,23,12,11.040454864501953,1.5351788997650146,Y,17316
12,12,500,23,12,11.069370985031128,0.9258897304534912,Y,17316
12,12,500,23,12,11.075687885284424,0.0782771110534668,Y,17316
12,12,500,23,12,11.040210962295532,0.0004279613494873047,Y,17316
12,12,500,23,12,11.036646127700806,1.5620930194854736,Y,17300
12,12,500,23,12,11.037195920944214,0.8836958408355713,Y,17300
12,12,500,23,12,11.082390069961548,0.07167887687683105,Y,17300
12,12,500,23,12,10.927807092666626,0.00043392181396484375,Y,17300
12,12,500,23,12,11.12942385673523,1.5307848453521729,Y,17271
12,12,500,23,12,11.067790985107422,0.8614799976348877,Y,17271
12,12,500,23,12,11.060909986495972,0.08452677726745605,Y,17271
12,12,500,23,12,10.979529857635498,0.0004241466522216797,Y,17271
12,12,500,23,12,11.066665172576904,1.522803783416748,Y,17354
12,12,500,23,12,11.066110134124756,0.9095199108123779,Y,17354
12,12,500,23,12,11.05278992652893,0.09491610527038574,Y,17354
12,12,500,23,12,11.003987789154053,0.0004169940948486328,Y,17354
12,12,500,23,12,11.010035276412964,1.608996868133545,Y,17308
12,12,500,23,12,11.054921865463257,0.8512468338012695,Y,17308
12,12,500,23,12,11.067004919052124,0.08289623260498047,Y,17308
12,12,500,23,12,10.955254077911377,0.00041794776916503906,Y,17308
12,12,500,23,12,11.04966688156128,1.5989408493041992,Y,17353
12,12,500,23,12,11.05977988243103,0.8619430065155029,Y,17353
12,12,500,23,12,11.07555890083313,0.060140132904052734,Y,17353
12,12,500,23,12,10.951560020446777,0.0004382133483886719,Y,17353
12,12,500,23,12,11.04734182357788,1.6637818813323975,Y,17332
12,12,500,23,12,11.099761724472046,0.8933911323547363,Y,17332
12,12,500,23,12,11.202857971191406,0.10348200798034668,Y,17332
12,12,500,23,12,11.006357908248901,0.00041294097900390625,Y,17332
12,12,500,23,12,11.072068929672241,1.6157398223876953,Y,17234
12,12,500,23,12,11.08931589126587,0.8933782577514648,Y,17234
12,12,500,23,12,11.090521812438965,0.05825495719909668,Y,17234
12,12,500,23,12,11.083945989608765,0.0004668235778808594,Y,17234
12,8,100,10,5,0.2472538948059082,0.02240300178527832,Y,2474
12,8,100,10,5,0.26265501976013184,0.019387006759643555,Y,2474
12,8,100,10,5,0.24305415153503418,0.00020313262939453125,Y,2474
12,8,100,10,5,0.23828387260437012,5.507469177246094e-05,Y,2474
12,8,100,10,5,0.2395648956298828,0.034722089767456055,Y,2556
12,8,100,10,5,0.24582719802856445,0.009629964828491211,Y,2556
12,8,100,10,5,0.2449803352355957,0.00020194053649902344,Y,2556
12,8,100,10,5,0.24088025093078613,5.602836608886719e-05,Y,2556
12,8,100,10,5,0.23644185066223145,0.02215409278869629,Y,2518
12,8,100,10,5,0.24833297729492188,0.015896081924438477,Y,2518
