n,f,c,d,time,sched_len
10,4,8,4,0.004336197000156972,2374
20,4,12,12,0.03739378000000215,14776
20,4,12,8,0.026281111000116653,9946
20,4,12,4,0.01513062899994111,5032
20,4,8,8,0.025475950000100056,8276
20,4,8,4,0.014809171000024435,4200
30,4,12,12,0.08660329999997884,20884
30,4,12,8,0.06100150599991139,14162
30,4,12,4,0.033864323999978296,7196
30,4,8,8,0.05870563700000275,11094
30,4,8,4,0.032671726999979,5610
40,4,12,12,0.16086251700016874,25742
40,4,12,8,0.1088320459998613,17132
40,4,12,4,0.059395669999958045,8604
40,4,8,8,0.10672711300003357,13016
40,4,8,4,0.057500051000033636,6530
50,4,12,12,0.24729280799988373,28982
50,4,12,8,0.17321245900006943,19578
50,4,12,4,0.09345773999984885,9912
50,4,8,8,0.1678588889999446,14404
50,4,8,4,0.09081982799989419,7246
60,4,12,12,0.36574631000007685,32284
60,4,12,8,0.24570663999998033,21084
60,4,12,4,0.13558009799999127,11064
60,4,8,8,0.23734171299997797,15386
60,4,8,4,0.13123517600001833,7976
70,4,12,12,0.4916323459999603,33784
70,4,12,8,0.3381135350000477,22592
70,4,12,4,0.17881161500008602,11376
70,4,8,8,0.32443762799994147,16234
70,4,8,4,0.1743081639999673,8142
80,4,12,12,0.6552152320000459,36266
80,4,12,8,0.4522066539998377,24622
80,4,12,4,0.2404419060001146,12356
80,4,8,8,0.43236572299997533,17402
80,4,8,4,0.2317187629998898,8706
90,4,12,12,0.8281000550000499,37474
90,4,12,8,0.5612325399999918,25016
90,4,12,4,0.29764471200019216,12554
90,4,8,8,0.5398018470000352,17594
90,4,8,4,0.28906912000002194,8826
100,4,12,12,1.0381185979999827,39444
100,4,12,8,0.7032654309998634,26216
100,4,12,4,0.37969695800006775,13452
100,4,8,8,0.6718531849999181,18140
100,4,8,4,0.37303198900008283,9416
200,4,12,12,4.4824606130000575,47528
200,4,12,8,3.090306420999923,32024
200,4,12,4,1.6467572760000166,16448
200,4,8,8,3.0497419690000243,21504
200,4,8,4,1.7922155940000266,11100
300,4,12,12,10.61543030100006,51594
300,4,12,8,7.257305974000019,34500
300,4,12,4,4.254808251999975,17406
300,4,8,8,10.00450408100005,23110
300,4,8,4,9.272170735000145,11708
400,4,12,12,21.387353619999885,53968
400,4,12,8,16.947616743000026,36106
400,4,12,4,12.375533045000111,18256
400,4,8,8,29.778607556999987,24208
400,4,8,4,30.963515706999942,12304
500,4,12,12,47.628678271000126,56300
500,4,12,8,37.40445622399989,37700
500,4,12,4,31.23665856599996,19100
500,4,8,8,86.3139197160001,25300
500,4,8,4,76.08042702900002,12900
10,4,12,12,0.009605723000049693,7572
10,4,12,8,0.007021315999963917,5014
10,4,12,4,0.004508832000055918,2728
10,4,8,8,0.006799372999921616,4440
10,4,8,4,0.004376412000056007,2372
20,4,12,12,0.03774967699996523,14894
20,4,12,8,0.026594980000027135,9758
20,4,12,4,0.015032378000114477,5010
20,4,8,8,0.025348672000063743,8004
20,4,8,4,0.014635207999845079,4040
30,4,12,12,0.08661629800008086,20636
30,4,12,8,0.061440334000053554,14204
30,4,12,4,0.033761413000092944,7170
30,4,8,8,0.060957585000096515,11010
30,4,8,4,0.032554916999970374,5426
40,4,12,12,0.15985251200004313,25492
40,4,12,8,0.10860903499997221,17098
40,4,12,4,0.05939812700012226,8554
40,4,8,8,0.10479743700011568,13014
40,4,8,4,0.0573648750000757,6564
50,4,12,12,0.24760382899989963,28756
50,4,12,8,0.17354568699988704,19724
50,4,12,4,0.0951099090000298,9814
50,4,8,8,0.16870758899995053,14410
50,4,8,4,0.09120476700013569,7270
60,4,12,12,0.3650168100000428,32176
60,4,12,8,0.24752221299991106,21348
60,4,12,4,0.1352909909999198,11038
60,4,8,8,0.23851296699990598,15448
60,4,8,4,0.13352968300000612,8026
70,4,12,12,0.4935372269999334,34068
70,4,12,8,0.33793488400010574,22722
70,4,12,4,0.18095913300021493,11414
70,4,8,8,0.32511230700015403,16156
70,4,8,4,0.17407567800000834,8138
80,4,12,12,0.6539824950000366,36146
80,4,12,8,0.45237891800002217,24646
80,4,12,4,0.240349617999982,12408
80,4,8,8,0.43468660499979705,17370
80,4,8,4,0.23178394199999275,8656
90,4,12,12,0.8244276409998292,37494
90,4,12,8,0.5677249029999984,25148
90,4,12,4,0.2975694240001303,12606
90,4,8,8,0.5368497920001118,17502
90,4,8,4,0.2891188549999697,8784
100,4,12,12,1.0424100899999758,39574
100,4,12,8,0.6982275129998925,26250
100,4,12,4,0.3840935769999305,13560
100,4,8,8,0.6724460079999517,18158
100,4,8,4,0.3723999589999494,9352
200,4,12,12,4.538905529999965,47522
200,4,12,8,3.06943711100007,32000
200,4,12,4,1.6498866189999717,16442
200,4,8,8,3.0775724869999976,21516
200,4,8,4,1.9165013100000579,11112
300,4,12,12,10.705919781000148,51606
300,4,12,8,7.185436824000135,34494
300,4,12,4,4.167487510000001,17412
300,4,8,8,11.823418560999926,23116
300,4,8,4,8.137716284999897,11708
400,4,12,12,21.49514369199983,53968
400,4,12,8,17.009539107000137,36112
400,4,12,4,14.247736851999889,18256
400,4,8,8,29.662628643999824,24208
400,4,8,4,30.04012489999991,12304
500,4,12,12,47.40810526700011,56300
500,4,12,8,36.919624326000076,37700
500,4,12,4,30.040927838000016,19100
500,4,8,8,79.53220703700003,25300
500,4,8,4,70.29581300299992,12900
10,4,12,12,0.009622530999877199,7292
10,4,12,8,0.007107614000005924,5008
10,4,12,4,0.004514270000072429,2640
10,4,8,8,0.006738128000051802,4552
10,4,8,4,0.004396365000047808,2390
20,4,12,12,0.037714237000045614,15106
20,4,12,8,0.02629875999991782,10110
20,4,12,4,0.015033333000019411,4856
20,4,8,8,0.025480340000058277,8144
20,4,8,4,0.014747323000165125,4112
30,4,12,12,0.0887127739999869,20836
30,4,12,8,0.06154769199997645,14418
30,4,12,4,0.03373982499988415,7088
30,4,8,8,0.05909422900003847,11094
30,4,8,4,0.032722521000096094,5598
40,4,12,12,0.15867496900000333,25646
40,4,12,8,0.10869190800008255,16846
40,4,12,4,0.059556404000204566,8666
40,4,8,8,0.10428650900007597,12806
40,4,8,4,0.0603074599998763,6492
50,4,12,12,0.24898750900001687,28762
50,4,12,8,0.17543152300004294,19720
50,4,12,4,0.09406568300005347,9864
50,4,8,8,0.1668663950001701,14518
50,4,8,4,0.0907886340000914,7262
60,4,12,12,0.3659332899999299,32068
60,4,12,8,0.24954740800012587,21200
60,4,12,4,0.13559353599998758,10884
60,4,8,8,0.23621726999999737,15364
60,4,8,4,0.13162406900005408,7974
70,4,12,12,0.4919399099999282,33896
70,4,12,8,0.33822656300003473,22552
70,4,12,4,0.17923861700000998,11334
70,4,8,8,0.3235986289998891,16164
70,4,8,4,0.17455642500021895,8158
80,4,12,12,0.6540795240000534,36324
80,4,12,8,0.4541077750000113,24618
80,4,12,4,0.24036400399995728,12256
80,4,8,8,0.4331661459998486,17264
80,4,8,4,0.2340157700000418,8746
90,4,12,12,0.8280854829999953,37522
90,4,12,8,0.5620155130000057,25084
90,4,12,4,0.2961823830000867,12506
90,4,8,8,0.5430236250001599,17546
90,4,8,4,0.28971724600000925,8780
100,4,12,12,1.0389295580000635,39620
100,4,12,8,0.7037548910000169,26396
100,4,12,4,0.3798881610000535,13492
100,4,8,8,0.6731676009999319,18188
100,4,8,4,0.3720394590000069,9364
200,4,12,12,4.566652965999765,47482
200,4,12,8,3.070134921999852,32012
200,4,12,4,1.6560390230001758,16442
200,4,8,8,3.0861452260000988,21492
200,4,8,4,1.9671227799999542,11100
300,4,12,12,10.54049295599998,51594
300,4,12,8,7.29572748999999,34470
300,4,12,4,4.13575775199979,17400
300,4,8,8,10.265860146999785,23116
300,4,8,4,9.155505872000049,11708
400,4,12,12,22.55988501799993,53968
400,4,12,8,17.661871690000225,36106
400,4,12,4,13.309127414000159,18256
400,4,8,8,33.29947234100018,24208
400,4,8,4,34.01738370200019,12304
500,4,12,12,47.715349396999954,56300
500,4,12,8,35.29662614899962,37700
500,4,12,4,31.93437738600005,19100
500,4,8,8,76.6662527540002,25300
500,4,8,4,75.32512329400015,12900
10,4,12,12,0.009561897000367026,7410
10,4,12,8,0.007031844999801251,4900
10,4,12,4,0.004458491000150389,2658
10,4,8,8,0.0068122319999019965,4504
10,4,8,4,0.004355286000190972,2304
20,4,12,12,0.03755960499984212,14992
20,4,12,8,0.026243418999911228,9818
20,4,12,4,0.015168427999924461,5064
20,4,8,8,0.025475038999957178,8142
20,4,8,4,0.014761608999833697,4102
30,4,12,12,0.08888930500006609,21036
30,4,12,8,0.06127700000024561,14342
30,4,12,4,0.03367737700000362,7146
30,4,8,8,0.05900543400002789,11264
30,4,8,4,0.03265305199965951,5466
40,4,12,12,0.1613718029998381,25422
40,4,12,8,0.1089180810004109,17068
40,4,12,4,0.059319538999716315,8658
40,4,8,8,0.10425572400026795,12786
40,4,8,4,0.05726892200027578,6542
50,4,12,12,0.2472500310000214,28552
50,4,12,8,0.17616506500007745,19790
50,4,12,4,0.09374522899997828,9808
50,4,8,8,0.1683572310003001,14464
50,4,8,4,0.09141421599997557,7336
60,4,12,12,0.3644630150001831,32110
60,4,12,8,0.2481488419998641,21270
60,4,12,4,0.13640696599986768,11054
60,4,8,8,0.23668662099998983,15426
60,4,8,4,0.13398972499999218,7940
70,4,12,12,0.49216878600009295,33754
70,4,12,8,0.336806334999892,22658
70,4,12,4,0.17872076999992714,11324
70,4,8,8,0.32579559099986,16168
70,4,8,4,0.17610781799976394,8070
80,4,12,12,0.6530273240000497,36148
80,4,12,8,0.4536918300000252,24596
80,4,12,4,0.24027496199960297,12386
80,4,8,8,0.434218836999662,17374
80,4,8,4,0.23331595599984212,8736
90,4,12,12,0.8260016799999903,37690
90,4,12,8,0.5639372630002981,25134
90,4,12,4,0.2977959300001203,12576
90,4,8,8,0.5395197910002025,17582
90,4,8,4,0.28945441699988805,8838
100,4,12,12,1.0417687969998042,39570
100,4,12,8,0.7012389890001032,26244
100,4,12,4,0.3798315190001631,13558
100,4,8,8,0.6745593929999814,18074
100,4,8,4,0.3708063620001667,9418
200,4,12,12,4.4946831510001175,47504
200,4,12,8,3.0906232689999342,31974
200,4,12,4,1.664804563999951,16484
200,4,8,8,3.0565672479997374,21522
200,4,8,4,1.8923807569999553,11112
300,4,12,12,10.603003685000203,51594
300,4,12,8,7.2715915710000445,34506
300,4,12,4,5.007216984000024,17400
300,4,8,8,12.01103536599976,23110
300,4,8,4,9.681867929999953,11708
400,4,12,12,23.019597126000008,53968
400,4,12,8,17.430045648000032,36106
400,4,12,4,14.429439336000087,18256
400,4,8,8,34.55128024500027,24208
400,4,8,4,25.393621885000357,12304
500,4,12,12,46.837456424000266,56300
500,4,12,8,37.94578353399993,37700
500,4,12,4,26.00183807700023,19094
500,4,8,8,85.588557175,25300
500,4,8,4,87.89171051599988,12900
10,4,12,12,0.009590536999894539,7462
10,4,12,8,0.007040654000320501,5094
10,4,12,4,0.004519667000295158,2750
10,4,8,8,0.00903166699981739,4736
10,4,8,4,0.004381148999982543,2276
20,4,12,12,0.037665789000129735,14870
20,4,12,8,0.028335255999991205,9990
20,4,12,4,0.015235736000249744,5198
20,4,8,8,0.02561519499977294,8208
20,4,8,4,0.014777838000100019,4156
30,4,12,12,0.08696090000012191,21084
30,4,12,8,0.061429415000020526,14290
30,4,12,4,0.03382690900025409,7124
30,4,8,8,0.058854248999978154,11012
30,4,8,4,0.03250504200013893,5512
40,4,12,12,0.1586051330000373,25832
40,4,12,8,0.10890708400029325,17206
40,4,12,4,0.059266723999826354,8526
40,4,8,8,0.10469681299991862,12978
40,4,8,4,0.057724412999959895,6496
50,4,12,12,0.25172134900003584,29004
50,4,12,8,0.1736484409998411,19698
50,4,12,4,0.09412519000034081,9952
50,4,8,8,0.16760694300000978,14490
50,4,8,4,0.09108265500026391,7356
60,4,12,12,0.36410071399996013,32402
60,4,12,8,0.2500728910004,21274
60,4,12,4,0.13553308200016545,11006
60,4,8,8,0.23611717899984797,15348
60,4,8,4,0.13113271300017004,7876
70,4,12,12,0.4934550389998549,34022
70,4,12,8,0.33636777899982917,22764
70,4,12,4,0.18191098799979954,11336
70,4,8,8,0.32422941300001185,16188
70,4,8,4,0.17278753899972799,8104
80,4,12,12,0.653660119000051,36262
80,4,12,8,0.45456448799995997,24586
80,4,12,4,0.23925774999997884,12352
80,4,8,8,0.4340389469998627,17384
80,4,8,4,0.23222734699993453,8724
90,4,12,12,0.8274413789999926,37492
90,4,12,8,0.5628712409998116,25098
90,4,12,4,0.299690217999796,12634
90,4,8,8,0.5414640040003178,17542
90,4,8,4,0.28975252800000817,8766
100,4,12,12,1.0398073900000782,39560
100,4,12,8,0.7014091389996793,26068
100,4,12,4,0.38178475999984585,13492
100,4,8,8,0.6737429680001696,18114
100,4,8,4,0.3717609119998997,9386
200,4,12,12,4.521641289999934,47552
200,4,12,8,3.1006919059996108,32000
200,4,12,4,1.6473092370001723,16472
200,4,8,8,3.134114798000155,21504
200,4,8,4,1.908428621999974,11106
300,4,12,12,10.602720130000307,51612
300,4,12,8,7.194988618000025,34506
300,4,12,4,4.547305864000009,17406
300,4,8,8,11.412909939000201,23116
300,4,8,4,8.762129575000017,11708
400,4,12,12,22.75916168699996,53968
400,4,12,8,16.69827541299992,36112
400,4,12,4,12.528898567999931,18256
400,4,8,8,28.04246167500014,24208
400,4,8,4,29.569351776000076,12304
500,4,12,12,44.179144297999756,56300
500,4,12,8,37.98110733400017,37700
500,4,12,4,27.455850675999955,19100
500,4,8,8,77.3283350720003,25300
500,4,8,4,84.16141151200009,12900
10,4,12,12,0.009824909999679221,7234
10,4,12,8,0.007093072999850847,4976
10,4,12,4,0.004497531000197341,2488
10,4,8,8,0.00672210399989126,4436
10,4,8,4,0.004391107000174088,2372
20,4,12,12,0.03763689399966097,14800
20,4,12,8,0.02859612400015976,10202
20,4,12,4,0.015047515999867755,4870
20,4,8,8,0.0255562700003793,8082
20,4,8,4,0.014711637000345945,4114
30,4,12,12,0.08677903499983586,20802
30,4,12,8,0.061340003999703185,14336
30,4,12,4,0.03389122499993391,7096
30,4,8,8,0.05924540500018338,11118
30,4,8,4,0.03276181000001088,5600
40,4,12,12,0.16170889100021668,25850
40,4,12,8,0.10909274300001925,17118
40,4,12,4,0.05940812000017104,8562
40,4,8,8,0.10470818499970846,12974
40,4,8,4,0.05755152299980182,6524
50,4,12,12,0.2504164040001342,28650
50,4,12,8,0.17328784199980873,19536
50,4,12,4,0.09399374000031457,9820
50,4,8,8,0.16691675499987468,14368
50,4,8,4,0.09297235500025636,7200
60,4,12,12,0.3663835030001792,32178
60,4,12,8,0.24857282999983,21346
60,4,12,4,0.13552877699976307,11046
60,4,8,8,0.23843204900003911,15388
60,4,8,4,0.13112647600019045,7942
70,4,12,12,0.49758359600036783,34216
70,4,12,8,0.33733162199996514,22648
70,4,12,4,0.18033074599998145,11402
70,4,8,8,0.32454192400018655,16160
70,4,8,4,0.17282304299988027,8168
80,4,12,12,0.654474903999926,36116
80,4,12,8,0.4539799229996788,24702
80,4,12,4,0.23988640799962013,12304
80,4,8,8,0.4363010110000687,17406
80,4,8,4,0.23352350000004662,8786
90,4,12,12,0.8259809710002628,37580
90,4,12,8,0.5612750619998224,24996
90,4,12,4,0.30053721700005553,12750
90,4,8,8,0.5420701439998084,17562
90,4,8,4,0.2891224999998485,8794
100,4,12,12,1.0409400659996209,39646
100,4,12,8,0.7003441860001658,26174
100,4,12,4,0.37942741200004093,13482
100,4,8,8,0.6774981829998978,18106
100,4,8,4,0.371673364000344,9370
200,4,12,12,4.5344657959999495,47596
200,4,12,8,3.0737728950002747,31994
200,4,12,4,1.6623170100001516,16502
200,4,8,8,3.064368488999662,21510
200,4,8,4,1.868165869999757,11112
300,4,12,12,10.693774627000039,51588
300,4,12,8,7.327481135000198,34488
300,4,12,4,4.34370339499992,17400
300,4,8,8,11.338352288999886,23116
300,4,8,4,10.56514461200004,11708
400,4,12,12,22.03986827100016,53968
400,4,12,8,17.01232494299984,36100
400,4,12,4,13.27426536899975,18256
400,4,8,8,36.4989916239997,24208
400,4,8,4,31.91797557200016,12304
500,4,12,12,43.95867385299971,56300
500,4,12,8,34.01769368999976,37700
500,4,12,4,27.460449553000217,19100
500,4,8,8,79.71732633399961,25300
500,4,8,4,78.92012392600009,12900
10,4,12,12,0.009904504000132874,7456
10,4,12,8,0.0070553730001847725,5026
10,4,12,4,0.004484446000333264,2600
10,4,8,8,0.006723136999880808,4416
10,4,8,4,0.004385375999845564,2364
20,4,12,12,0.03754002200003015,15000
20,4,12,8,0.026273238000158017,10074
20,4,12,4,0.015190636000170343,4948
20,4,8,8,0.027913996999814117,8032
20,4,8,4,0.01484858699996039,4258
30,4,12,12,0.0868013190001875,20882
30,4,12,8,0.06098682899983032,14242
30,4,12,4,0.0339020569999775,7032
30,4,8,8,0.06100298599994858,11074
30,4,8,4,0.03242992500008768,5468
40,4,12,12,0.15923787600013384,25832
40,4,12,8,0.10901175999970292,17102
40,4,12,4,0.05927754000003915,8602
40,4,8,8,0.10458930100003272,12962
40,4,8,4,0.05754218199990646,6548
50,4,12,12,0.2497945210002399,28804
50,4,12,8,0.17340142600005493,19448
50,4,12,4,0.09561931299958815,9784
50,4,8,8,0.16623731299978317,14436
50,4,8,4,0.09059587999990981,7146
60,4,12,12,0.36496824999994715,32202
60,4,12,8,0.24597885200000746,21156
60,4,12,4,0.13868313800003307,10910
60,4,8,8,0.2371834749997106,15404
60,4,8,4,0.13144832599982692,8004
70,4,12,12,0.49283267500004513,33966
70,4,12,8,0.33694927400028973,22626
70,4,12,4,0.1812574579998909,11386
70,4,8,8,0.324725970000145,16280
70,4,8,4,0.1730160550000619,8076
80,4,12,12,0.6523469059998206,36238
80,4,12,8,0.4564292310001292,24756
80,4,12,4,0.24064359800013335,12300
80,4,8,8,0.43342205099997955,17394
80,4,8,4,0.23406068000031155,8800
90,4,12,12,0.8314909139999145,37692
90,4,12,8,0.5622324659998412,25252
90,4,12,4,0.297801181000068,12568
90,4,8,8,0.5412924140000541,17430
90,4,8,4,0.2901527590001933,8792
100,4,12,12,1.0424198650002836,39478
100,4,12,8,0.704886987000009,26370
100,4,12,4,0.38080988299998353,13444
100,4,8,8,0.6752733789999184,18154
100,4,8,4,0.3698518299997886,9344
200,4,12,12,4.49817235799992,47564
200,4,12,8,3.0925763319996804,31990
200,4,12,4,1.6512528050002402,16508
200,4,8,8,3.0497799730001134,21522
200,4,8,4,1.7914898459998767,11106
300,4,12,12,10.618781652000052,51594
300,4,12,8,7.138060238999969,34488
300,4,12,4,4.686502714999733,17400
300,4,8,8,11.698509141000159,23116
300,4,8,4,9.712059017999763,11708
400,4,12,12,22.186374524000257,53962
400,4,12,8,16.22547396200025,36112
400,4,12,4,14.123536601000069,18256
400,4,8,8,36.14126014300018,24208
400,4,8,4,28.227589250000165,12304
500,4,12,12,45.72776571800023,56300
500,4,12,8,36.34072436600036,37700
500,4,12,4,32.210266285000216,19100
500,4,8,8,84.58140269199976,25300
500,4,8,4,95.19783421000011,12900
10,4,12,12,0.009961609000129101,7256
10,4,12,8,0.007046333999824128,4900
10,4,12,4,0.00451756500024203,2736
10,4,8,8,0.006744352000168874,4438
10,4,8,4,0.004387693999888143,2346
20,4,12,12,0.03780403900054807,15308
20,4,12,8,0.026279320999492484,9978
20,4,12,4,0.015101773999958823,5026
20,4,8,8,0.025482629000180168,8180
20,4,8,4,0.014713585999743373,4148
30,4,12,12,0.08910950399967987,20938
30,4,12,8,0.061335956000220904,14154
30,4,12,4,0.033911104000253545,7286
30,4,8,8,0.05894170200008375,11124
30,4,8,4,0.03268125799968402,5536
40,4,12,12,0.15899702599926968,25892
40,4,12,8,0.11111454899946693,17116
40,4,12,4,0.059839853000084986,8680
40,4,8,8,0.10475032599970291,12850
40,4,8,4,0.057447588999821164,6464
50,4,12,12,0.24825458900068043,28826
50,4,12,8,0.17591205799999443,19624
50,4,12,4,0.0936167599993496,9808
50,4,8,8,0.16718988100001297,14468
50,4,8,4,0.09072613999978785,7272
60,4,12,12,0.3662716930002716,32310
60,4,12,8,0.24859786100023484,21330
60,4,12,4,0.13532425399989734,11042
60,4,8,8,0.23627694100014196,15386
60,4,8,4,0.13125512399983563,7930
70,4,12,12,0.4977225920001729,34182
70,4,12,8,0.33628720800061274,22634
70,4,12,4,0.17929904399989027,11328
70,4,8,8,0.3216666250000344,16096
70,4,8,4,0.1743926310000461,8122
80,4,12,12,0.6564534350000031,36348
80,4,12,8,0.453733069000009,24682
80,4,12,4,0.2402388480004447,12368
80,4,8,8,0.43321473700052593,17298
80,4,8,4,0.23560199900020962,8744
90,4,12,12,0.8238032480003312,37622
90,4,12,8,0.5651695870001276,25200
90,4,12,4,0.30019493700001476,12554
90,4,8,8,0.5382730210003501,17562
90,4,8,4,0.2891077780004707,8832
100,4,12,12,1.0412456249996467,39714
100,4,12,8,0.7002749290004431,26162
100,4,12,4,0.3810272110004007,13516
100,4,8,8,0.6776228879998598,18172
100,4,8,4,0.36817405100009637,9374
200,4,12,12,4.536363709999932,47536
200,4,12,8,3.077062104000106,32056
200,4,12,4,1.6530126469997413,16484
200,4,8,8,3.0719418799999403,21510
200,4,8,4,1.9363534189997154,11106
300,4,12,12,10.617403894000745,51594
300,4,12,8,7.214487718999408,34494
300,4,12,4,4.100359895999645,17394
300,4,8,8,10.993338489999587,23116
300,4,8,4,9.901194260000011,11708
400,4,12,12,22.45404717099973,53956
400,4,12,8,16.575136593000025,36106
400,4,12,4,12.73437337500036,18256
400,4,8,8,30.3322109439996,24208
400,4,8,4,29.645901768999465,12304
500,4,12,12,48.20882500500011,56300
500,4,12,8,35.27533940400008,37694
500,4,12,4,31.468064339999728,19100
500,4,8,8,86.48476037,25300
500,4,8,4,78.88283577099992,12900
10,4,12,12,0.009610050999981468,7404
10,4,12,8,0.007121919000383059,4948
10,4,12,4,0.004543101999843202,2668
10,4,8,8,0.006842346000667021,4502
10,4,8,4,0.0044061990001864615,2432
20,4,12,12,0.03767043500010914,14926
20,4,12,8,0.02624947799995425,9986
20,4,12,4,0.015138157999899704,4970
20,4,8,8,0.025527944999339525,8220
20,4,8,4,0.014755807000256027,4124
30,4,12,12,0.08918705900032364,21074
30,4,12,8,0.06130988199947751,14010
30,4,12,4,0.03387114399993152,7240
30,4,8,8,0.05909849099953135,11058
30,4,8,4,0.03269130000080622,5648
40,4,12,12,0.1583539559997007,25740
40,4,12,8,0.11169281900038186,17158
40,4,12,4,0.059336002999771154,8458
40,4,8,8,0.10420584199982841,12814
40,4,8,4,0.05781982999997126,6506
50,4,12,12,0.24857964700004231,28952
50,4,12,8,0.17541670100035844,19510
50,4,12,4,0.09370139800012112,9752
50,4,8,8,0.16671045899965975,14364
50,4,8,4,0.09346906799964927,7260
60,4,12,12,0.365641071999562,31978
60,4,12,8,0.24596533199928672,21072
60,4,12,4,0.13530530299976817,10982
60,4,8,8,0.24001577800027007,15286
60,4,8,4,0.13123928499953763,7894
70,4,12,12,0.49138955700072984,34098
70,4,12,8,0.33739582500038523,22858
70,4,12,4,0.18150017599964485,11322
70,4,8,8,0.3238171019993388,16070
70,4,8,4,0.17455787800008693,8090
80,4,12,12,0.6536860649994196,36302
80,4,12,8,0.4503790940007093,24606
80,4,12,4,0.2431765049996102,12376
80,4,8,8,0.4332383849996404,17322
80,4,8,4,0.233425403000183,8740
90,4,12,12,0.8310812270001406,37656
90,4,12,8,0.5638081040006,25008
90,4,12,4,0.2988558170000033,12642
90,4,8,8,0.5392126349997852,17570
90,4,8,4,0.2912550020000708,8844
100,4,12,12,1.0386405749995902,39404
100,4,12,8,0.6990202739998495,26220
100,4,12,4,0.3834781899995505,13470
100,4,8,8,0.6713172400004623,18202
100,4,8,4,0.373307472000306,9352
200,4,12,12,4.499529978999817,47584
200,4,12,8,3.069526835999568,31982
200,4,12,4,1.6506464630001574,16448
200,4,8,8,3.0685460670001703,21516
200,4,8,4,1.9418989460000375,11094
300,4,12,12,10.626512487000582,51606
300,4,12,8,7.213191263000226,34506
300,4,12,4,4.330899690000479,17376
300,4,8,8,11.418057910999778,23116
300,4,8,4,8.751643362999857,11708
400,4,12,12,23.459390171999985,53968
400,4,12,8,17.027380796000216,36112
400,4,12,4,12.857440210000277,18250
400,4,8,8,34.08795706300043,24202
400,4,8,4,33.74566517399944,12304
500,4,12,12,46.569229003000146,56300
500,4,12,8,37.90636638700016,37700
500,4,12,4,29.30992942500052,19100
500,4,8,8,78.75569902200004,25300
500,4,8,4,84.81335352499991,12900
10,4,12,12,0.009588212000380736,7476
10,4,12,8,0.007066913999551616,5168
10,4,12,4,0.004465754999728233,2534
10,4,8,8,0.006751832999725593,4422
10,4,8,4,0.004389729999275005,2404
20,4,12,12,0.03741848800018488,14774
20,4,12,8,0.026287913000487606,9948
20,4,12,4,0.01514336899981572,5090
20,4,8,8,0.025492720000329427,8258
20,4,8,4,0.014757418999579386,4152
30,4,12,12,0.08978425599980255,20790
30,4,12,8,0.06144675399991684,14328
30,4,12,4,0.033937836000404786,7408
30,4,8,8,0.05903034399943863,11198
30,4,8,4,0.03245564300050319,5524
40,4,12,12,0.15915874900019844,25664
40,4,12,8,0.10889593299998523,16942
40,4,12,4,0.0616906300001574,8590
40,4,8,8,0.1046774460000961,12890
40,4,8,4,0.057923256000322,6526
50,4,12,12,0.24810797499958426,28732
50,4,12,8,0.17675994799992623,19566
50,4,12,4,0.09385227899929305,9886
50,4,8,8,0.1665783670005112,14388
50,4,8,4,0.0913718189995052,7330
60,4,12,12,0.3665470200003256,32282
60,4,12,8,0.2475296080001499,21220
60,4,12,4,0.13581082000018796,11010
60,4,8,8,0.23748073800015845,15360
60,4,8,4,0.1315842120002344,7962
70,4,12,12,0.49605910099944595,33908
70,4,12,8,0.33764000199971633,22724
70,4,12,4,0.17864234899934672,11324
70,4,8,8,0.32389903199964465,16184
70,4,8,4,0.1757159689996115,8160
80,4,12,12,0.6531705890001831,36330
80,4,12,8,0.4555823299997428,24782
80,4,12,4,0.2397544099994775,12328
80,4,8,8,0.4323835079994751,17288
80,4,8,4,0.23432790900005784,8726
90,4,12,12,0.8267471539993494,37752
90,4,12,8,0.5624986929997249,25148
90,4,12,4,0.3005493900000147,12606
90,4,8,8,0.5389709990004121,17476
90,4,8,4,0.2893605260005643,8874
100,4,12,12,1.0442245710000861,39790
100,4,12,8,0.7010890100000324,26174
100,4,12,4,0.37923781399967993,13478
100,4,8,8,0.6756942869997147,18152
100,4,8,4,0.36921277200053737,9378
200,4,12,12,4.497736221000196,47492
200,4,12,8,3.0987860010000077,31988
200,4,12,4,1.659673840999858,16430
200,4,8,8,3.052560913999514,21516
200,4,8,4,1.9031412229996931,11112
300,4,12,12,10.61879720899924,51606
300,4,12,8,7.1847140150002815,34512
300,4,12,4,4.332380065000507,17406
300,4,8,8,11.30931679599962,23116
300,4,8,4,9.567305274000319,11708
400,4,12,12,22.831280825999784,53962
400,4,12,8,18.043047191999904,36112
400,4,12,4,13.135303274999387,18244
400,4,8,8,30.267917770999702,24208
400,4,8,4,28.34213932000057,12304
500,4,12,12,46.73172173199964,56300
500,4,12,8,36.08124986599978,37700
500,4,12,4,33.16249648600024,19100
500,4,8,8,84.58832363700003,25300
500,4,8,4,72.01669204300015,12900
10,8,12,12,0.017337666999992507,14920
10,8,12,8,0.012514216000454326,9966
10,8,12,4,0.00806520000060118,5688
10,8,8,8,0.01208909999968455,9262
10,8,8,4,0.007918960000097286,4820
20,8,12,12,0.06811614199978067,30938
20,8,12,8,0.04855460699945979,20360
20,8,12,4,0.02850487300020177,10598
20,8,8,8,0.04700615599995217,17120
20,8,8,4,0.027333013999850664,8658
30,8,12,12,0.16413852400000906,43562
30,8,12,8,0.11318519200085575,29872
