n,f,c,d,time,sched_len
30,8,8,8,0.1448228190001828,23892
30,8,8,4,0.08182888700048352,11836
40,8,12,12,0.3891282909999063,54602
40,8,12,8,0.2693521350001902,36980
40,8,12,4,0.15019852000023093,18300
40,8,8,8,0.2581199590003962,28298
40,8,8,4,0.14312314800008608,14050
50,8,12,12,0.5977320490001148,62708
50,8,12,8,0.4240952999998626,42606
50,8,12,4,0.23108069599948067,21544
50,8,8,8,0.4096946970003046,32472
50,8,8,4,0.22637815400048567,16132
60,8,12,12,0.89346974900036,70658
60,8,12,8,0.6011956719994487,46800
60,8,12,4,0.3437922929997512,24108
60,8,8,8,0.5860440149999704,35086
60,8,8,4,0.34056760300063615,18248
70,8,12,12,1.207205753999915,75828
70,8,12,8,0.822708921999947,50374
70,8,12,4,0.4462343730001521,25272
70,8,8,8,0.7916259379999246,37622
70,8,8,4,0.4344105379996108,18702
80,8,12,12,1.630316684000718,82180
80,8,12,8,1.1285849819996656,55606
80,8,12,4,0.5977274520000719,27728
80,8,8,8,1.0630030840002291,40458
80,8,8,4,0.5906492630001594,20366
90,8,12,12,2.0213232050000443,86006
90,8,12,8,1.391507098999682,57388
90,8,12,4,0.7484435449996454,28622
90,8,8,8,1.325596024999868,41344
90,8,8,4,0.7265672539997468,20840
100,8,12,12,2.5521253830002024,91288
100,8,12,8,1.712030747999961,60304
100,8,12,4,0.9554039819995523,30990
100,8,8,8,1.6716820049996386,43620
100,8,8,4,0.9299317840004733,22468
200,8,12,12,10.808829279999372,116428
200,8,12,8,7.41057285900024,78242
200,8,12,4,4.229856439000287,40248
200,8,8,8,8.33719450100034,53838
200,8,8,4,5.920366368000032,27598
300,8,12,12,24.850362182000026,129318
300,8,12,8,17.64518830199995,86388
300,8,12,4,13.233200054999543,43336
300,8,8,8,32.80234529399968,58324
300,8,8,4,37.753374402999725,29288
400,8,12,12,58.96293537400015,136234
400,8,12,8,46.53162112900009,90974
400,8,12,4,49.55413701099951,45754
400,8,8,8,152.5307783599992,61048
400,8,8,4,168.00504485800047,30712
500,8,12,12,130.63181875900045,142454
500,8,12,8,132.06781364800008,95192
500,8,12,4,160.27537982899958,47828
500,8,8,8,432.352105082,63694
500,8,8,4,653.6581639320011,32094
10,8,12,12,0.02417581100053212,14898
10,8,12,8,0.017569195000760374,9872
10,8,12,4,0.011733991999790305,5646
10,8,8,8,0.017240848001165432,8972
10,8,8,4,0.0116602830003103,4956
20,8,12,12,0.09138614899893582,30132
20,8,12,8,0.06397838600059913,20282
20,8,12,4,0.037604732999170665,10528
20,8,8,8,0.062270704000184196,17220
20,8,8,4,0.036876756999845384,8718
30,8,12,12,0.20997543900011806,44228
30,8,12,8,0.1510182870006247,29742
30,8,12,4,0.0830170810004347,14874
30,8,8,8,0.14490117199966335,23830
30,8,8,4,0.08145555999908538,11968
40,8,12,12,0.3879796540004463,55502
40,8,12,8,0.26464043099986156,36890
40,8,12,4,0.14852370000153314,18090
40,8,8,8,0.26269437599876255,28652
40,8,8,4,0.14474585700008902,14246
50,8,12,12,0.6002696329996979,62532
50,8,12,8,0.42141011400053685,42724
50,8,12,4,0.23035992299992358,21456
50,8,8,8,0.4089494489999197,32424
50,8,8,4,0.2260461080004461,16322
60,8,12,12,0.8872959959990112,71162
60,8,12,8,0.6140221539990307,46800
60,8,12,4,0.3467682020000211,23978
60,8,8,8,0.5981807000007393,35282
60,8,8,4,0.336652399999366,18050
70,8,12,12,1.1958669260002353,75922
70,8,12,8,0.8199727850005729,50568
70,8,12,4,0.44690514499961864,25596
70,8,8,8,0.7919326430001092,37376
70,8,8,4,0.4316329659995972,18710
80,8,12,12,1.6092497530007677,82240
80,8,12,8,1.1247986059988762,55872
80,8,12,4,0.615441276000638,28144
80,8,8,8,1.0758814810014883,40624
80,8,8,4,0.5924010949984222,20506
90,8,12,12,1.9971030830001837,86244
90,8,12,8,1.3859043230004318,57126
90,8,12,4,0.7568336219992489,28706
90,8,8,8,1.3286785170002986,41524
90,8,8,4,0.7278897150008561,20894
100,8,12,12,2.5480271610013006,91694
100,8,12,8,1.7309258049990603,60156
100,8,12,4,0.9581564830004936,31200
100,8,8,8,1.6635410399994726,43590
100,8,8,4,0.9281434740005352,22336
200,8,12,12,10.823856527000316,116574
200,8,12,8,7.433321803000581,78448
200,8,12,4,4.243790143000297,40384
200,8,8,8,8.110309573999984,53802
200,8,8,4,7.244065030999991,27610
300,8,12,12,24.649680939000973,129304
300,8,12,8,17.71549311600029,86250
300,8,12,4,12.712396965000153,43386
300,8,8,8,34.95437055200091,58258
300,8,8,4,33.77657734499917,29312
400,8,12,12,56.81741009799953,136158
400,8,12,8,47.57372021499941,90954
400,8,12,4,50.308766445999936,45706
400,8,8,8,142.55307631600044,61054
400,8,8,4,162.82064612700015,30718
500,8,12,12,124.45747244700033,142450
500,8,12,8,130.34791511700132,95170
500,8,12,4,156.68267273399942,47840
500,8,8,8,425.77137992200005,63688
500,8,8,4,689.2714076510001,32094
10,8,12,12,0.024059518000285607,14952
10,8,12,8,0.01751529200009827,9972
10,8,12,4,0.011653143999865279,5500
10,8,8,8,0.01728440899933048,9048
10,8,8,4,0.011578064999412163,4940
20,8,12,12,0.09176170200043998,31052
20,8,12,8,0.06367676400077471,20612
20,8,12,4,0.03782433399828733,10374
20,8,8,8,0.06254789599915966,17096
20,8,8,4,0.037264773000060814,8716
30,8,12,12,0.20917141799873207,43736
30,8,12,8,0.1492352059995028,30048
30,8,12,4,0.0840308359984192,15214
30,8,8,8,0.145042256999659,24066
30,8,8,4,0.0838955180006451,11946
40,8,12,12,0.3860356460008916,54824
40,8,12,8,0.26682435300062934,36452
40,8,12,4,0.14724660300089454,18106
40,8,8,8,0.25881002899950545,28292
40,8,8,4,0.14392541500092193,14398
50,8,12,12,0.6034068319986545,62710
50,8,12,8,0.4215791539991187,42688
50,8,12,4,0.22868513600042206,21402
50,8,8,8,0.4087829860000056,32666
50,8,8,4,0.22431950499958475,16164
60,8,12,12,0.8852093759996933,70750
60,8,12,8,0.6075059989998408,46910
60,8,12,4,0.3450683930004743,24150
60,8,8,8,0.5866417689994705,34662
60,8,8,4,0.330160560000877,18094
70,8,12,12,1.196296769001492,75516
70,8,12,8,0.8217628439997497,50750
70,8,12,4,0.44960584199907316,25180
70,8,8,8,0.8025553460010997,37506
70,8,8,4,0.4318520430006174,18814
80,8,12,12,1.6162713159992563,81784
80,8,12,8,1.1188728639990586,55692
80,8,12,4,0.6105887960002292,27956
80,8,8,8,1.076103494000563,40596
80,8,8,4,0.5886436809996667,20456
90,8,12,12,2.0079478589996143,85894
90,8,12,8,1.3787533790000452,57290
90,8,12,4,0.7410934910003562,28852
90,8,8,8,1.3368813449997106,41404
90,8,8,4,0.721572450000167,20868
100,8,12,12,2.5381499710001663,91796
100,8,12,8,1.7443160950006131,60706
100,8,12,4,0.9543529200000194,30850
100,8,8,8,1.6570202189996053,43490
100,8,8,4,0.9318946849998611,22400
200,8,12,12,10.848926765000215,116540
200,8,12,8,7.4804322390009474,78442
200,8,12,4,4.482023520000439,40324
200,8,8,8,7.719011783001406,53680
200,8,8,4,7.071230786999877,27660
300,8,12,12,25.07719792500029,129418
300,8,12,8,18.04572465000092,86324
300,8,12,4,13.62549526300063,43296
300,8,8,8,33.83981349500027,58294
300,8,8,4,35.40016930300044,29312
400,8,12,12,56.08596163999937,136308
400,8,12,8,49.320482142999026,90984
400,8,12,4,49.37456102999931,45748
400,8,8,8,148.64477273299963,61036
400,8,8,4,168.10390504499992,30688
500,8,12,12,127.30454665099933,142502
500,8,12,8,132.01941712299958,95114
500,8,12,4,161.78789110300022,47804
500,8,8,8,446.5233841249992,63700
500,8,8,4,657.0281511060002,32100
10,8,12,12,0.02405137499954435,14692
10,8,12,8,0.017566251999596716,10074
10,8,12,4,0.011712319999787724,5286
10,8,8,8,0.017267811999772675,9148
10,8,8,4,0.011672438999084989,4852
20,8,12,12,0.09334491299887304,30792
20,8,12,8,0.06376864899903012,20924
20,8,12,4,0.03736896800000977,10298
20,8,8,8,0.06202538099933008,17292
20,8,8,4,0.03645979300017643,8482
30,8,12,12,0.20983268399868393,43848
30,8,12,8,0.14963402900139045,30144
30,8,12,4,0.08347871400110307,15020
30,8,8,8,0.14443798899992544,24114
30,8,8,4,0.08163427700128523,12048
40,8,12,12,0.384805330000745,55028
40,8,12,8,0.2717982189988106,36284
40,8,12,4,0.14832081900021876,18156
40,8,8,8,0.2591954520012223,28572
40,8,8,4,0.14477432900093845,14190
50,8,12,12,0.6029387839989795,62256
50,8,12,8,0.4227053539998451,42632
50,8,12,4,0.23134985899923777,21434
50,8,8,8,0.4041844499988656,32174
50,8,8,4,0.22772343200085743,16466
60,8,12,12,0.886132407000332,70558
60,8,12,8,0.60608435299946,47078
60,8,12,4,0.3435155899987876,24286
60,8,8,8,0.5868630330005544,35012
60,8,8,4,0.3328937099995528,18126
70,8,12,12,1.1940720969996619,76076
70,8,12,8,0.8175089590004063,50608
70,8,12,4,0.44493963700006134,25104
70,8,8,8,0.7895336350011348,37530
70,8,8,4,0.4343617609993089,18778
80,8,12,12,1.6111190949995944,82342
80,8,12,8,1.121530802000052,55332
80,8,12,4,0.6066841730007582,28064
80,8,8,8,1.0848996229997283,40798
80,8,8,4,0.5941439620000892,20594
90,8,12,12,2.022401328998967,85892
90,8,12,8,1.3967805190004583,57764
90,8,12,4,0.7599809280000045,28766
90,8,8,8,1.3246282639993296,41636
90,8,8,4,0.7337511779987835,20816
100,8,12,12,2.5407501540012163,91270
100,8,12,8,1.7200927960002446,60614
100,8,12,4,0.9611763329994574,31108
100,8,8,8,1.647344023000187,43512
100,8,8,4,0.9450134750004509,22296
200,8,12,12,10.994461080999827,116640
200,8,12,8,7.423058520000268,78346
200,8,12,4,4.360234760999447,40132
200,8,8,8,8.11136058900047,53764
200,8,8,4,6.630529168000066,27608
300,8,12,12,25.08955726199929,129538
300,8,12,8,17.866169402001105,86392
300,8,12,4,12.927967607000028,43276
300,8,8,8,33.94546412999989,58282
300,8,8,4,35.95768312799919,29306
400,8,12,12,57.15634120699906,136170
400,8,12,8,52.21118113100056,90924
400,8,12,4,47.693177268998625,45682
400,8,8,8,144.39086306299941,61024
400,8,8,4,160.8786803819985,30712
500,8,12,12,138.1459586869987,142490
500,8,12,8,142.70622278200062,95168
500,8,12,4,150.51551907999965,47834
500,8,8,8,483.0565441760009,63688
500,8,8,4,676.1728875600002,32100
10,8,12,12,0.023833117998947273,15282
10,8,12,8,0.01743807300044864,10110
10,8,12,4,0.0116012190010224,5300
10,8,8,8,0.01717031299995142,9294
10,8,8,4,0.0115504380009952,4604
20,8,12,12,0.0912287759983883,31022
20,8,12,8,0.06343094500152802,20916
20,8,12,4,0.03748865299894533,10314
20,8,8,8,0.061781217000316246,17088
20,8,8,4,0.036811257001318154,8502
30,8,12,12,0.2127274230006151,44364
30,8,12,8,0.15000042299834604,30276
30,8,12,4,0.08323062700037553,14766
30,8,8,8,0.14443864799977746,23726
30,8,8,4,0.0822623720014235,12004
40,8,12,12,0.3865672789997916,54574
40,8,12,8,0.26836582299984,36622
40,8,12,4,0.14871071100060362,18316
40,8,8,8,0.2588022109994199,28226
40,8,8,4,0.14569014299922856,14336
50,8,12,12,0.604508223999801,62414
50,8,12,8,0.42556923200027086,42514
50,8,12,4,0.23538144300073327,21530
50,8,8,8,0.4039575879996846,32412
50,8,8,4,0.2238769269988552,16298
60,8,12,12,0.885301623999112,70966
60,8,12,8,0.6128175060002832,46588
60,8,12,4,0.3388660319997143,24164
60,8,8,8,0.5906059570006619,35060
60,8,8,4,0.34185067399994296,18114
70,8,12,12,1.1911643229996116,75742
70,8,12,8,0.8193963960002293,50642
70,8,12,4,0.4499150340016058,25330
70,8,8,8,0.799218631000258,37454
70,8,8,4,0.4328569259996584,18678
80,8,12,12,1.6073258650012576,82162
80,8,12,8,1.1119316079984856,55292
80,8,12,4,0.6071342479990562,27948
80,8,8,8,1.0863526000011916,40782
80,8,8,4,0.591832506001083,20404
90,8,12,12,2.0117179040007613,86206
90,8,12,8,1.3944033309999213,57004
90,8,12,4,0.7529290019992914,28766
90,8,8,8,1.3324306780014012,41482
90,8,8,4,0.7232395269984409,20794
100,8,12,12,2.54872738999984,91432
100,8,12,8,1.7456076849994133,60694
100,8,12,4,0.946645484000328,31128
100,8,8,8,1.6459574990003603,43508
100,8,8,4,0.9319916559998092,22254
200,8,12,12,10.968351476998578,116274
200,8,12,8,7.513471624999511,78454
200,8,12,4,4.472485243000847,40194
200,8,8,8,8.218164973999592,53790
200,8,8,4,6.370991861998846,27598
300,8,12,12,25.36497402600071,129314
300,8,12,8,18.085386022999955,86192
300,8,12,4,12.569728153999677,43320
300,8,8,8,32.54200069299986,58282
300,8,8,4,37.365190993001306,29306
400,8,12,12,55.28412148100142,136276
400,8,12,8,49.9756660460007,90970
400,8,12,4,45.30423291700026,45696
400,8,8,8,138.33056027800012,61036
400,8,8,4,165.0583490529989,30712
500,8,12,12,129.5748550419994,142436
500,8,12,8,130.95271566500014,95108
500,8,12,4,152.52069715799735,47816
500,8,8,8,416.1596957599977,63700
500,8,8,4,643.5335207440003,32088
10,8,12,12,0.024295238999911817,15238
10,8,12,8,0.0174432589992648,10052
10,8,12,4,0.011574326999834739,5302
10,8,8,8,0.017182014998979867,9294
10,8,8,4,0.011555462999240262,4770
20,8,12,12,0.09142394099762896,31136
20,8,12,8,0.0637869550009782,20852
20,8,12,4,0.037517527998716105,10208
20,8,8,8,0.06199675099924207,16966
20,8,8,4,0.036686694002128206,8434
30,8,12,12,0.21012845400036895,44218
30,8,12,8,0.14918600500095636,30260
30,8,12,4,0.08252613600052428,15142
30,8,8,8,0.14644844900249154,23954
30,8,8,4,0.08111898700008169,11884
40,8,12,12,0.38610240099660587,54890
40,8,12,8,0.26754265400086297,37028
40,8,12,4,0.14878323300217744,18152
40,8,8,8,0.25874194000061834,28310
40,8,8,4,0.14778912500332808,14200
50,8,12,12,0.5969501649997255,62068
50,8,12,8,0.41921846399782225,42770
50,8,12,4,0.2295970289997058,21004
50,8,8,8,0.40850684799806913,32476
50,8,8,4,0.2229117499991844,16204
60,8,12,12,0.8929639710004267,70948
60,8,12,8,0.6108476230001543,46636
60,8,12,4,0.3480937989988888,24134
60,8,8,8,0.5941803880014049,35194
60,8,8,4,0.3331385630008299,18030
70,8,12,12,1.2038186569989193,75800
70,8,12,8,0.8183522280014586,50630
70,8,12,4,0.4591770849983732,25476
70,8,8,8,0.7991792520006129,37746
70,8,8,4,0.4364866340001754,18928
80,8,12,12,1.5953124970001227,82108
80,8,12,8,1.1170208750008896,55642
80,8,12,4,0.6000777539993578,27904
80,8,8,8,1.0722558660017967,40578
80,8,8,4,0.598674774999381,20356
90,8,12,12,2.0158555890011485,86102
90,8,12,8,1.3862850149998849,57402
90,8,12,4,0.7483169650004129,28868
90,8,8,8,1.325344770000811,41414
90,8,8,4,0.7277736089999962,20856
100,8,12,12,2.5336172679999436,91326
100,8,12,8,1.7254289390002668,60450
100,8,12,4,0.9636499090011057,30894
100,8,8,8,1.6749951769998006,43428
100,8,8,4,0.9301734340006078,22364
200,8,12,12,10.90032360999976,116406
200,8,12,8,7.604682260000118,78358
200,8,12,4,4.2195647949993145,40234
200,8,8,8,7.99483678300021,53822
200,8,8,4,6.639991882999311,27632
300,8,12,12,25.273658781999984,129326
300,8,12,8,18.00998466799865,86448
300,8,12,4,13.092984967999655,43290
300,8,8,8,30.24700653999753,58306
300,8,8,4,37.91929608200007,29288
400,8,12,12,54.44093204899764,136302
400,8,12,8,51.44409556699975,90874
400,8,12,4,49.78117398899849,45714
400,8,8,8,151.70732873200177,61042
400,8,8,4,156.50062056499883,30718
500,8,12,12,132.51772378500027,142526
500,8,12,8,129.8764119059997,95156
500,8,12,4,148.35399844800122,47804
500,8,8,8,406.5607731630007,63694
500,8,8,4,678.091109121,32100
10,8,12,12,0.023915934998512967,14634
10,8,12,8,0.017401752000296256,10330
10,8,12,4,0.011633011999947485,5420
10,8,8,8,0.0172653289992013,9182
10,8,8,4,0.011577706998650683,4856
20,8,12,12,0.09145167599854176,30672
20,8,12,8,0.06361836300129653,20356
20,8,12,4,0.03775356200276292,10362
20,8,8,8,0.06245368799864082,17320
20,8,8,4,0.03683677099979832,8586
30,8,12,12,0.21012521299780929,43648
30,8,12,8,0.14859675700063235,29530
30,8,12,4,0.08354763399984222,15078
30,8,8,8,0.14434089100177516,23966
30,8,8,4,0.0806200440019893,11920
40,8,12,12,0.3898707109983661,54940
40,8,12,8,0.26985455300018657,36676
40,8,12,4,0.14871186799791758,18508
40,8,8,8,0.2581116059991473,28140
40,8,8,4,0.1439433880004799,14288
50,8,12,12,0.6028512690027128,62656
50,8,12,8,0.42097619000196573,42728
50,8,12,4,0.23027469699809444,21136
50,8,8,8,0.40840618799848016,32228
50,8,8,4,0.22565797100105556,16246
60,8,12,12,0.8975975290013594,70540
60,8,12,8,0.6092313549997925,46802
60,8,12,4,0.3383016799998586,24328
60,8,8,8,0.590587171001971,35134
60,8,8,4,0.33385406199886347,17838
70,8,12,12,1.2023464339981729,75914
70,8,12,8,0.8165281290021085,50518
70,8,12,4,0.44619777200205135,25174
70,8,8,8,0.7943432029969699,37254
70,8,8,4,0.4303833140002098,18666
80,8,12,12,1.6037612429972796,81714
80,8,12,8,1.1292943480002577,55720
80,8,12,4,0.6140977049981302,27768
80,8,8,8,1.081978482001432,40740
80,8,8,4,0.5867662109994853,20272
90,8,12,12,2.0316928310021467,85894
90,8,12,8,1.3904948359995615,56934
90,8,12,4,0.7498529699987557,28884
90,8,8,8,1.3254780999996,41702
90,8,8,4,0.7343864459980978,20858
100,8,12,12,2.528604635001102,91394
100,8,12,8,1.7162367070013715,60354
100,8,12,4,0.9569256020004104,30970
100,8,8,8,1.6407062239995867,43328
100,8,8,4,0.9415347539979848,22242
200,8,12,12,10.81514013099877,116506
200,8,12,8,7.4976550659994246,78456
200,8,12,4,4.482610218001355,40154
200,8,8,8,8.070282262000546,53814
200,8,8,4,6.965252629001043,27614
300,8,12,12,25.071166641999298,129352
300,8,12,8,18.30953822599986,86366
300,8,12,4,12.798046725001768,43272
300,8,8,8,34.928800074998435,58270
300,8,8,4,33.16971858499892,29306
400,8,12,12,55.596729994998896,136282
400,8,12,8,49.53557101000115,90970
400,8,12,4,48.82166347600287,45664
400,8,8,8,145.42263317799734,61054
400,8,8,4,158.5430648170004,30724
500,8,12,12,136.53026657699957,142436
500,8,12,8,128.11165233299835,95156
500,8,12,4,152.31372579800154,47824
500,8,8,8,431.2078521359981,63676
500,8,8,4,664.2444086450014,32100
10,8,12,12,0.02413836499908939,14824
10,8,12,8,0.01760481100063771,10388
10,8,12,4,0.011663851997582242,5322
10,8,8,8,0.01722094499928062,9152
10,8,8,4,0.011581357000977732,4780
20,8,12,12,0.09122393299912801,30226
20,8,12,8,0.06394407000334468,20918
20,8,12,4,0.037403914000606164,10326
20,8,8,8,0.06447639600082766,17062
20,8,8,4,0.03712625600019237,8524
30,8,12,12,0.20957382200140273,43774
30,8,12,8,0.14907170999867958,30156
30,8,12,4,0.0838613810010429,14630
30,8,8,8,0.14506536100088852,23784
30,8,8,4,0.08099934799975017,12052
40,8,12,12,0.3845084000022325,55066
40,8,12,8,0.2691026469983626,36570
40,8,12,4,0.1488386780001747,18414
40,8,8,8,0.2604794779981603,28798
40,8,8,4,0.14410821899946313,14106
50,8,12,12,0.6013054989998636,62124
50,8,12,8,0.4267608680020203,42416
50,8,12,4,0.2317952450030134,21040
50,8,8,8,0.40861287799998536,32600
50,8,8,4,0.22715183399850503,16438
60,8,12,12,0.900605655999243,70948
60,8,12,8,0.6082040189976397,46978
60,8,12,4,0.3357361989983474,24004
60,8,8,8,0.5894948239983933,34932
60,8,8,4,0.3327203119988553,18218
70,8,12,12,1.203602036999655,76008
70,8,12,8,0.834121055999276,50668
70,8,12,4,0.4518894670000009,25406
70,8,8,8,0.8040271789977851,37440
70,8,8,4,0.4342162110006029,18748
80,8,12,12,1.6094992040016223,81768
80,8,12,8,1.1220254069994553,55660
80,8,12,4,0.5987277159983933,27622
80,8,8,8,1.0798371419987234,40784
80,8,8,4,0.5834323559975019,20498
90,8,12,12,2.024177401999623,85812
90,8,12,8,1.3851656400001957,57384
90,8,12,4,0.7539137769999797,28792
90,8,8,8,1.3158328629979223,41354
90,8,8,4,0.7239614430000074,20898
100,8,12,12,2.5187426049997157,91362
100,8,12,8,1.7236894620000385,60486
100,8,12,4,0.9484713739984727,31002
100,8,8,8,1.6793353419998311,43290
100,8,8,4,0.9210200859997713,22196
200,8,12,12,10.891544310998142,116386
200,8,12,8,7.534621208000317,78624
200,8,12,4,4.401355990001321,40168
200,8,8,8,8.00894210000115,53818
200,8,8,4,6.923456415999681,27652
300,8,12,12,25.092547448002733,129338
300,8,12,8,18.585298378002335,86556
300,8,12,4,12.852043808001326,43272
300,8,8,8,32.20059493100052,58324
300,8,8,4,35.775252247000026,29288
400,8,12,12,53.62675500899786,136200
400,8,12,8,51.00236726000003,90994
400,8,12,4,50.5485535709995,45688
400,8,8,8,118.62865373200111,61060
400,8,8,4,174.54327445200033,30700
500,8,12,12,128.95289449600023,142466
500,8,12,8,131.80238414400083,95168
500,8,12,4,150.01550334199783,47822
500,8,8,8,425.218068244998,63688
500,8,8,4,657.7799690699976,32082
10,8,12,12,0.02395699400221929,14622
10,8,12,8,0.017549067000800278,10350
10,8,12,4,0.011672175998683088,5242
10,8,8,8,0.017293439999775728,9324
10,8,8,4,0.011565748001885368,4664
20,8,12,12,0.0912278130017512,30648
20,8,12,8,0.06415909100178396,20870
20,8,12,4,0.037566625000181375,10240
20,8,8,8,0.062172404999728315,17252
20,8,8,4,0.03672805400128709,8590
30,8,12,12,0.20987557899934473,43794
30,8,12,8,0.15074238600209355,30152
30,8,12,4,0.08359473299788078,15106
30,8,8,8,0.14427828599946224,23772
30,8,8,4,0.08167646999936551,11610
40,8,12,12,0.38892889300041134,54986
40,8,12,8,0.26693079399774433,36696
40,8,12,4,0.14821260900134803,18052
40,8,8,8,0.2598429600002419,28262
40,8,8,4,0.14356600099927164,14150
50,8,12,12,0.6003337209986057,62886
50,8,12,8,0.41909904000203824,42498
50,8,12,4,0.23103820899996208,21440
50,8,8,8,0.40754393500174046,32314
50,8,8,4,0.22244930599845247,16086
60,8,12,12,0.8829308940003102,71518
60,8,12,8,0.6127358439989621,46984
60,8,12,4,0.3398427569991327,24152
60,8,8,8,0.5937562519975472,35186
60,8,8,4,0.3320513969993044,18008
70,8,12,12,1.1952511579984275,75906
70,8,12,8,0.8178972419991624,50544
70,8,12,4,0.45052739400125574,25462
70,8,8,8,0.7849312030011788,37546
70,8,8,4,0.4299104769997939,18614
80,8,12,12,1.6109114730024885,81736
80,8,12,8,1.1363007269974332,55802
80,8,12,4,0.6129033809993416,28004
80,8,8,8,1.0708856570017815,40592
80,8,8,4,0.5888937499985332,20266
90,8,12,12,1.994673868000973,85684
90,8,12,8,1.3919082549982704,57158
90,8,12,4,0.7397728809992259,28746
90,8,8,8,1.3279585160016723,41482
90,8,8,4,0.7288429040017945,20818
100,8,12,12,2.5286149400017166,91464
100,8,12,8,1.7243089289986528,60396
100,8,12,4,0.9389848550017632,30898
100,8,8,8,1.6463041930001054,43508
100,8,8,4,0.9349405239991029,22332
200,8,12,12,10.788468986997032,116576
200,8,12,8,7.415120508001564,78178
200,8,12,4,4.37506239400318,40258
200,8,8,8,8.010890852998273,53722
200,8,8,4,6.542988309000066,27640
300,8,12,12,24.931660646998353,129290
300,8,12,8,18.23380812400137,86282
300,8,12,4,12.562161289002688,43322
300,8,8,8,35.780247619000875,58294
300,8,8,4,34.13338627300254,29318
400,8,12,12,55.681511883001804,136320
400,8,12,8,52.07980952100115,90952
400,8,12,4,46.971535628999845,45670
400,8,8,8,135.2708598950012,61042
400,8,8,4,161.77099963100045,30730
500,8,12,12,130.43948222000108,142412
500,8,12,8,133.020308930998,95102
500,8,12,4,139.2634353350004,47822
500,8,8,8,412.8193176829991,63700
500,8,8,4,689.8504408279987,32094
10,8,12,12,0.02391717299906304,14850
10,8,12,8,0.017515403000288643,10180
10,8,12,4,0.011676133999571903,5404
10,8,8,8,0.01738898099938524,8836
10,8,8,4,0.011706566001521423,4894
20,8,12,12,0.09175209000022733,30754
20,8,12,8,0.06372847199963871,20618
20,8,12,4,0.0375219109992031,10520
20,8,8,8,0.062045712998951785,17462
20,8,8,4,0.03664087600191124,8336
30,8,12,12,0.20991300600144314,43836
30,8,12,8,0.14759829999820795,29878
30,8,12,4,0.08237244300107704,14822
30,8,8,8,0.1437276690012368,23978
30,8,8,4,0.08408060500005377,11970
40,8,12,12,0.38477381499978947,54462
40,8,12,8,0.2679180909981369,36298
40,8,12,4,0.14706728300006944,18258
40,8,8,8,0.2558886250008072,28342
40,8,8,4,0.14655576000222936,14142
50,8,12,12,0.6047731269973156,63162
50,8,12,8,0.42440291499951854,42762
50,8,12,4,0.22957093200238887,21076
50,8,8,8,0.4107623780000722,32572
50,8,8,4,0.22651996900094673,16246
60,8,12,12,0.8909367790001852,71052
60,8,12,8,0.6050529649983218,46972
60,8,12,4,0.3468841510002676,24080
60,8,8,8,0.5814315640018322,34902
60,8,8,4,0.3334409349990892,18198
70,8,12,12,1.2033268599989242,75728
70,8,12,8,0.8274017199983064,50578
70,8,12,4,0.44876306299920543,25478
70,8,8,8,0.7944818150026549,37508
70,8,8,4,0.4314489179996599,18636
80,8,12,12,1.6085840729974734,81756
80,8,12,8,1.1162262510006258,55664
80,8,12,4,0.6100987390018417,27972
80,8,8,8,1.0743652599994675,40500
80,8,8,4,0.5839784080017125,20330
90,8,12,12,2.014580721999664,85986
90,8,12,8,1.3885029569973995,56992
90,8,12,4,0.7592659939982696,28836
90,8,8,8,1.3300716720004857,41604
90,8,8,4,0.7315273950007395,20702
100,8,12,12,2.5480764839994663,91450
100,8,12,8,1.731724948000192,60216
100,8,12,4,0.9602939380019961,31054
100,8,8,8,1.6820432909989904,43298
100,8,8,4,0.9526444599978277,22240
200,8,12,12,10.726276675002737,116764
200,8,12,8,7.409917526001664,78294
200,8,12,4,4.517587987000297,40210
200,8,8,8,8.078925280999101,53782
200,8,8,4,7.068278754999483,27656
300,8,12,12,25.005343321998225,129244
300,8,12,8,17.803939473000355,86456
300,8,12,4,12.739308987002005,43270
300,8,8,8,35.89721744599956,58306
300,8,8,4,37.562208847000875,29270
400,8,12,12,57.77072504899843,136204
400,8,12,8,49.20632918899719,90960
400,8,12,4,51.68062513000041,45646
400,8,8,8,142.59801629700087,61036
400,8,8,4,161.25700029899963,30718
500,8,12,12,131.19162323199998,142454
500,8,12,8,124.99240652600201,95150
500,8,12,4,151.6881838219997,47834
500,8,8,8,485.4803710579981,63700
500,8,8,4,628.4461779369994,32100
20,16,12,12,0.17513033200000003,61612
20,16,12,8,0.11107996800000003,41380
20,16,12,4,0.06477184000000002,20394
20,16,8,8,0.10910461299999996,34298
20,16,8,4,0.0644004640000001,17750
30,16,12,12,0.37006153100000005,88832
30,16,12,8,0.2657829549999998,60694
30,16,12,4,0.15014314499999992,29854
30,16,8,8,0.2575979879999999,48582
30,16,8,4,0.145845832,24116
40,16,12,12,0.686282871,110568
40,16,12,8,0.47942136700000004,74454
40,16,12,4,0.27416749699999965,36750
40,16,8,8,0.4700651630000001,58942
40,16,8,4,0.27122674300000016,29302
50,16,12,12,1.093386077,127738
50,16,12,8,0.7693796620000004,87440
50,16,12,4,0.4553166510000004,43526
50,16,8,8,0.7503125050000001,67776
50,16,8,4,0.42190025900000006,33622
60,16,12,12,1.6390180820000007,145368
60,16,12,8,1.1172744370000007,97060
60,16,12,4,0.6499363959999993,49812
60,16,8,8,1.0871261529999998,73738
